"Engineering design, a shift from a process to a model-based view","W. A. Kline; W. D. Schindel","Engineering Management, Rose-Hulman Institute of Technology, Terre Haute, IN; ICTT System Sciences, Inc., Terre Haute, IN","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","3","","","","10.1109/FIE.2017.8190508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190508","design;design process;design models;canvas;creating value;systems engineering","Modeling;Engineering education;Tools;Stakeholders","computer aided instruction;computer science education;design engineering;systems engineering","information collection;model views;meta-model;systems engineering;model-based approach;engineering design;model-based view;design education approach","","","","","","","","IEEE","IEEE Conferences"
"Connections and distinctions: Perspectives on design activity from industrial design and electrical engineering","M. Mina; M. Rands; D. Ringholz","Electrical and Computer Engineering, Iowa State University, Ames, Iowa 50011; School of Education, Iowa State University, Ames, Iowa 50011; Industrial Design, Iowa State University, Ames, IA USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190509","Engineering Design;Design Education;Philosophy of Engineering","Standards;Solid modeling;Electrical engineering;Visualization;Tools;Integrated circuit modeling;Reliability","CAD;computer aided instruction;design engineering;electrical engineering education;industrial training","philosophy of engineering;design education;design activity perspectives;electrical engineering;industrial design","","","","","","","","IEEE","IEEE Conferences"
"A way to promote the development of autistic teenagers through programming of a humanoid robot platform","D. Arias; E. Madrid","Research Group GIRAB, Engineering Department, Pontifical Catholic University of Peru (PUCP), Lima, Perú; Research Group GIRAB, Engineering Department, Pontifical Catholic University of Peru (PUCP), Lima, Perú","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","6","","","","10.1109/FIE.2017.8190511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190511","Social skills;Robot Nao;students Mechatronics engineering;Asperger;Autism;AspTec","Conferences;Mechatronics;Software;Robot sensing systems;Programming profession","control engineering computing;educational robots;handicapped aids;humanoid robots;mechatronics;robot programming","autistic teenagers;design process;humanoid robot platform programming;interdisciplinary team;NAO robot;social behavior;programming process","","","","","","","","IEEE","IEEE Conferences"
"A behind-the-scenes look at access setup: A case study of the deaf professional / designated interpreter model in engineering education research","M. Chua; B. Ray; L. A. Stein","Olin College of Engineering, Needham, MA, USA; Bridge Interpreting Inc., Boston, MA, USA; Olin College of Engineering, Needham, MA, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190512","access;accommodations;disability;ASL;interpreting;deaf;deaf professionals;autoethnography;employment","Engineering education;Auditory system;Fluids;Scholarships;Collaboration;Assistive technology","educational institutions;engineering education;handicapped aids","access setup;engineering education research;disabled students;universities;professional context;necessarily fluid context;engineering education scholars;realigning processes;particular deaf scholar;particular small institution;disability accommodations;professional positions;disabled scholars;behind-the-scenes look;deaf professional-designated interpreter model","","","","","","","","IEEE","IEEE Conferences"
"Inclusion in computing and engineering education: Perceptions and learning in diagram-based e-learning classes with blind and sighted learners","L. Luque; L. de Oliveira Brandão; E. Kira; A. Alves; F. Brandão","Escola Politécnica, University of Sao Paulo and Fatec Mogi das Cruzes, Sao Paulo, SP 05508-010; The Institute of Mathematics and Statistics, University of Sao Paulo, Sao Paulo, SP 05508-090; The Institute of Mathematics and Statistics, University of Sao Paulo, Sao Paulo, SP 05508-090; Escola Politécnica, University of Sao Paulo, Sao Paulo, SP 05508-010; Escola Politécnica, University of Sao Paulo, Sao Paulo, SP 05508-010","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","8","","","","10.1109/FIE.2017.8190513","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190513","","Unified modeling language;Collaboration;Tools;Computational modeling;Integrated circuit modeling;Libraries;Electronic learning","computer aided instruction;computer science education;educational courses;engineering education;formal specification;further education;handicapped aids;Unified Modeling Language","tool support;computing education programs;learning assessment;UML/SysML use case models;software requirements specification;e-learning lectures;engineering education programs;e-learning classes;graphical representations;e-learning activities;visually impaired learners;perceptions;lecture activities;Model2gether;external remote communication tool;online lectures","","4","","","","","","IEEE","IEEE Conferences"
"A comparative study of deaf and non-deaf students' performance when using a Visual Java Debugger","M. Devaner do Nascimento; F. C. d. M. B. Oliveira; S. S. Araújo Alves; A. T. de Freitas; L. A. C. B. Gomes; A. S. de Matos","Ceará State University, Itaperi Campus, Computer Science Department, Fortaleza, Brazil; University of Fortaleza, Computer Science Department, Fortaleza, Brazil; Federal Institute of Ceará, Maracanaú Campus, Computing Department, Maracanaú, Brazil; Federal Institute of Ceará, Maracanaú Campus, Computing Department, Maracanaú, Brazil; Ceará State University, Itaperi Campus, Computer Science Department, Fortaleza, Brazil; Federal University of Ceará, Computing Department, Fortaleza, Brazil","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","8","","","","10.1109/FIE.2017.8190514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190514","","Visualization;Java;Debugging;Auditory system;Software;Tools","computer aided instruction;handicapped aids;Java;program debugging","comparative study;interface+content+learning objects;nonDHI communities;debugging-related tasks;DHI performance;Java Accessible Visual Debugger;JAD;nonpaired t-Student's tests;nondeaf student performance;online courses;deaf student performance;DHI graduates;industry-standard Eclipse;debugging performance;fully completed tasks;TFC;time to task completion;TCT;external help requests","","1","","","","","","IEEE","IEEE Conferences"
"Hidden in plain sight: Masculine social norms in engineering education","U. M. Akpanudo; J. L. Huff; J. K. Williams; A. Godwin","Canon-Clary College of Education, Harding University Searcy, Arkansas, USA; Department of Engineering and Physics, Harding University Searcy, Arkansas, USA; Department of Engineering and Physics, Harding University Searcy, Arkansas, USA; School of Engineering Education, Purdue University, West Lafayette, Indiana, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190515","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190515","masculinity;social norms;inclusion;belonging","Engineering education;Psychology;Social groups;Employment;STEM;Engineering profession","engineering education;gender issues;human factors;psychology","masculine social norms;engineering education;majority social groups;masculinity;social pressure;engineering degree programs;individual behavior;individual sexual health;individual self-esteem","","4","","","","","","IEEE","IEEE Conferences"
"Critical mass or critical culture? Gendered perceptions of women and men in an engineering school","J. D. Stolk; K. Hubbard; S. Çetinkaya","Franklin W. Olin College of Engineering, Needham, MA, USA; Southern Methodist University, Dallas, TX, USA; Southern Methodist University, Dallas, TX, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190516","gender;diversity;inclusion;identity;motivation;basic needs satisfaction;self-efficacy","Cultural differences;Problem-solving;Engineering education;Ecosystems;Sociology;Statistics;Resistance","educational courses;educational institutions;engineering education;gender issues","men;engineering school;gender diverse student body;enrolled women;common critical mass thresholds;gendered responses;engineering cultures;gendered perceptions;learning ecosystem","","","","","","","","IEEE","IEEE Conferences"
"A narrative approach to understanding underrepresented students' pathways into engineering","M. Scheidt; A. Godwin","School of Engineering Education, Purdue University, West Lafayette, IN, USA; School of Engineering Education, Purdue University, West Lafayette, IN, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190518","narrative approaches;diversity;engineering pathways","Cultural differences;Global communication;Lenses;Cathode ray tubes;Navigation;Interviews;Engineering education","educational courses;engineering education;further education;student experiments","first-generation students;visible disabilities;nonvisible disabilities;LGBTQ+ students;engineering undergraduates;underrepresented students pathways","","1","","","","","","IEEE","IEEE Conferences"
"Flipping introductory programming classes using spinoza and agile pedagogy","F. A. Deeb; T. Hickey","Computer Science Department, Brandeis University, Waltham, MA 02453, USA; Computer Science Department, Brandeis University, Waltham, MA 02453, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190519","","Programming;Debugging;Problem-solving;Tools;STEM","computer aided instruction;computer science education;Internet;program debugging;programming environments;teaching","spinoza;agile pedagogy;introductory programming classes;Solve-Then-Debug approach;Computer Supported Agile Teaching methodology;web-based IDE","","2","","","","","","IEEE","IEEE Conferences"
"Investigating psychological safety in a flipped engineering course","J. C. McNeil; W. B. Corley; J. L. Hieb","Department of Engineering Fundamentals, University of Louisville, Louisville, KY, USA; Department of Engineering Fundamentals, University of Louisville, Louisville, KY, USA; Department of Engineering Fundamentals, University of Louisville, Louisville, KY, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","4","","","","10.1109/FIE.2017.8190520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190520","Psychological safety;teams;engineering","Education;Online services;Rats;Psychology;Safety;Collaborative work;Linear regression","computer aided instruction;educational courses;engineering education;psychology","psychological safety;flipped engineering course;shared belief;group problem solving;structured learning activies;team based learning activities;Calculus III;PS changes;flipped section;flipped class;class meeting times;instruction students;flipped classroom model;team environment","","","","","","","","IEEE","IEEE Conferences"
"Longitudinal analysis of instructor actions in an active, blended, and collaborative classroom environment","A. Zadoks; N. A. Stites; D. Evenhouse; N. Patel; R. Kandakatla; E. Berger; J. F. Rhoads; J. DeBoer","School of Engineering Education, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana; School of Mechanical Engineering, Purdue University West Lafayette, Indiana; School of Engineering Education, Purdue University West Lafayette, Indiana","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","6","","","","10.1109/FIE.2017.8190521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190521","active;blended;collaborative;learning environment;video coding;instructor","Encoding;Discussion forums;Problem-solving;Kinematics;Engineering education","computer aided instruction;educational courses;educational institutions;engineering education;student experiments;teaching","student outcomes;actionable feedback;pedagogical choices;instructor actions;active classroom environment;collaborative classroom environment;Engineering Education;innovative pedagogical techniques;Purdue University's Freeform environment;undergraduate engineering courses;student learning;blended classroom environment;ABC learning;active blended and collaborative learning;longitudinal analysis","","","","","","","","IEEE","IEEE Conferences"
"The impact of learning styles on student performance in flipped pedagogy","J. C. Nwokeji; T. S. Holmes","Interdisciplinary Research Group (IRG), College of Engineering and Business, Gannon University Erie, Pennsylvania USA; Interdisciplinary Research Group (IRG), College of Engineering and Business, Gannon University Erie, Pennsylvania USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","7","","","","10.1109/FIE.2017.8190522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190522","","Education;Business;Online services;Multimedia communication;Problem-solving;Writing","computer aided instruction;data analysis;educational courses;educational technology;student experiments","flipped classroom;student performance;learning styles;flipped pedagogy;data analysis;higher education;educational courses;student assessment","","2","","","","","","IEEE","IEEE Conferences"
"Most common fixes students use to improve the correctness of their programs","D. M. de Souza; M. Kölling; E. F. Barbosa","University of São Paulo, São Carlos, São Paulo, Brazil; King's College London, London, England, UK; University of São Paulo, São Carlos, São Paulo, Brazil","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190524","","Programming profession;Computer bugs;Data collection;Testing;Java;Electronic mail","computer science education;educational courses;program testing;teaching","introductory CS courses;introductory programming courses;students teaching;BLACKBOX data collection;fixes;source codes;BLUEJ programming environment users","","","","","","","","IEEE","IEEE Conferences"
"Levels of active learning in programming skill acquisition: From lecture to active learning rooms","P. Seeling; J. Eickholt","Department of Computer Science, Central Michigan University, Mount Pleasant, MI 48859; Department of Computer Science, Central Michigan University, Mount Pleasant, MI 48859","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190525","Computer science education;Integrated textbooks;Programming;Learner performance","Programming profession;Multiprotocol label switching;Analysis of variance;STEM","computer aided instruction;computer science education;educational courses;Internet;programming;teaching","specially designed active learning room;commonly graded course activities;programming skill acquisition;entry-level programming course;lecture rooms;computer science;online tutoring component;online textbook","","","","","","","","IEEE","IEEE Conferences"
"The impact of placement strategies on the success of students in introductory computer science","G. Archer; B. Bettin; L. Bohmann; A. Carter; C. Cischke; L. M. Ott; L. Ureel","Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA; Michigan Technological University, Houghton, MI USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190526","retention;first-year programming course;placement strategies;student surveys","Programming;Best practices;Sociology;Statistics;Acceleration;Face","computer science education;educational courses;programming","novice programmers;introductory programming courses;Michigan Tech;introductory computer science course;student placement strategies","","","","","","","","IEEE","IEEE Conferences"
"Critically thinking about engineering through kinesthetic experiential learning","E. E. Miskioğlu; P. Asare","Department of Chemical Engineering, Bucknell University, Lewisburg, PA, USA; Department of Computer and Electrical Engineering, Bucknell University, Lewisburg, PA, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","3","","","","10.1109/FIE.2017.8190527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190527","kinesthetic learning;experiential learning;active learning;game-based learning","Problem-solving;Atmospheric measurements;Particle measurements;Rivers;Education;Games;Sensors","computer aided instruction;educational courses","kinesthetic experiential learning activities;active learning techniques;engineering;pedagogical philosophy","","","","","","","","IEEE","IEEE Conferences"
"Special session: Fostering change application and implications of Palmer's movement approach to change","R. A. Streveler; N. P. Pitterson; K. A. Smith; J. D. Ortega-Alvarez","School of Engineering Education, Purdue University, West Lafayette, IN; Department of Engineering Education, Virginia Tech, Blacksburg, VA; Civil Engineering / Engineering Education, University of Minnesota / Purdue University, Minneapolis, MN / West Lafayette, IN; Engineering Education / Process Engineering, Purdue University / Universidad EAFIT, West Lafayette, IN / Medellin, Colombia","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","2","","","","10.1109/FIE.2017.8190528","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190528","Change;engineering education reform;movement approach to change","Engineering education;Computer science;Conferences;Indexes;Civil engineering;Manganese","engineering education;management of change","Palmer movement approach;EER scholars;engineering education research;organizational change;engineering education reform","","","","","","","","IEEE","IEEE Conferences"
"Effects of lightboard usage on circuit problem skills","K. R. Hite; J. M. Dawson; T. C. Ahern; L. L. Slimak; D. Korakakis","West Virginia University, Morgantown, WV; West Virginia University, Morgantown, WV; West Virginia University, Morgantown, WV; West Virginia University, Morgantown, WV; West Virginia University, Morgantown, WV","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","4","","","","10.1109/FIE.2017.8190529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190529","self-confidence;Lightboard;problem-solving skills","Problem-solving;Analysis of variance;Organizations;Tools;Cameras;Writing;Education","computer aided instruction;educational administrative data processing;educational courses;electronic engineering education;further education;teaching","lightboard usage;circuit problem skills;electric circuit homework assignments;Electrical Engineering program;West Virginia University;Digital Electronics course;assigned homework problems;lecture recording tool;circuit solving skills;problem-solving skills;Lightboard sessions;problem-solving techniques;instructor grade homework assignments","","","","","","","","IEEE","IEEE Conferences"
"Guided selection of IT-based education tools","T. Kubica; T. Hara; I. Braun; F. Kapp; A. Schill","Chair of Computer Networks, School of Engineering Sciences, Technische Universität Dresden, 01062 Dresden, Germany; Chair of Computer Networks, School of Engineering Sciences, Technische Universität Dresden, 01062 Dresden, Germany; Chair of Computer Networks, School of Engineering Sciences, Technische Universität Dresden, 01062 Dresden, Germany; Chair of Learning and Instruction, School of Science, Technische Universität Dresden, 01062 Dresden, Germany; Chair of Computer Networks, School of Engineering Sciences, Technische Universität Dresden, 01062 Dresden, Germany","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190530","","Tools;Prototypes;Tutorials;STEM;Real-time systems;Mobile communication","computer aided instruction;educational courses;STEM;user interfaces","IT-based education tools;IET utilization;didactical concept;guided IET selection;IET functional range;STEM;AMCS platform","","1","","","","","","IEEE","IEEE Conferences"
"An interactive visualization tool for teaching ARP spoofing attack","B. Scott; J. Xu; J. Zhang; A. Brown; E. Clark; X. Yuan; A. Yu; K. Williams","John Hopkins University of Applied, Physics Laboratory, Laurel, MD, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, Winston-Salem State University, Winston-Salem, NC, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190531","Course Module;Computer Science;Cyber Security;Hands-On Lab;Visualization;Local Area Network;ARP Spoofing;Man-In-The-Middle","Tools;Virtual machining;IP networks;Data visualization;Protocols;Local area networks;Visualization","computer aided instruction;computer network security;graphical user interfaces;Linux;local area networks;programming languages;public domain software;virtual machines","attack packets;interactive visualization tool;ARP cache;attacker machine;ARP spoofing attack teaching;local area network;Verizon data breach investigations report;address resolution protocol;controlled ARP spoofing attack;hacker graphical user interface;HGUI;virtual machines;open source programming language;visual art communities;Kali Linux;normal packets;cyber security","","1","","","","","","IEEE","IEEE Conferences"
"Enchanting education from student input preparing students to envision and develop in an internet of things world","T. Svane; Z. Minling; L. Johansson; E. Ebbesson","Computer School, Beijing Information Science and Technology University, Beijing, P.R. China; Computer School, Beijing Information Science and Technology University, Beijing, P.R. China; School of Information Technology, Halmstad Univeristy, Halmstad, Sweden; School of Information Technology, Halmstad Univeristy, Halmstad, Sweden","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","4","","","","10.1109/FIE.2017.8190532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190532","Internet of Things;product design;service design;embedded systems;student engagement;international cooperation;Ardiuno;classroom exercises;enchanted objects;SMILE;Bloom;Belgium;China;Sweden","Education;Embedded systems;Programming;Internet of Things;Business;Conferences;Automobiles","computer aided instruction;educational courses;Internet of Things;teaching","digital service design class;academic databases;students envision;business models;open-platform exercises;student work;education backgrounds;The Internet of Things;Belgium;Sweden;China","","","","","","","","IEEE","IEEE Conferences"
"A comprehensive approach to educating students about the internet-of-things","S. J. Dickerson","Department of Electrical and Computer Engineering, Swanson School of Engineering, University of Pittsburgh, Pittsburgh, PA, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","7","","","","10.1109/FIE.2017.8190533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190533","Internet-of-Things;Electrical and Computer Engineering Education;Embedded Systems;Networking;Cloud-Computing","Cloud computing;Microcontrollers;Protocols;Temperature sensors;Embedded computing","computer science education;Internet of Things","cloud-computing;wireless networking;IoT systems;pedagogical approach;innovative course;internet-of-things;educating students;comprehensive approach","","","","","","","","IEEE","IEEE Conferences"
"Innovative laboratory model based on partnerships and active learning","R. F. Maia; A. A. Massote; F. Lima","Centro Universitário FEI, Computer Science Department, São Bernardo do Campo, SP, Brazil; Centro Universitário FEI, Industrial Engineering Department, São Bernardo do Campo, SP, Brazil; Centro Universitário FEI, Industrial Engineering Department, São Bernardo do Campo, SP, Brazil","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190534","","Companies;Collaboration;Industries;Manufacturing;Education;Educational robots","computer aided instruction;computer science education;educational courses;educational institutions;groupware;Internet;Internet of Things;laboratories;production engineering computing","computer science;Internet of Things;partnership;Digital Manufacturing;IOT;integrated work;laboratories approaches;advanced manufacturing;joint work;innovative laboratory model;active learning;human activities;production processes;human work;production lines;oncoming reality;graduate students;industry 4.0","","2","","","","","","IEEE","IEEE Conferences"
"Teaching wireless networking technologies in the internet-of-things using ARM based microcontrollers","N. He; R. Bukralia; H. Huang","Dept. of Electrical and Computer Engineering Technology, Minnesota State University at Mankato; Dept. of Computer Information Science, Minnesota State University at Mankato; Dept. of Electrical and Computer Engineering Technology, Minnesota State University at Mankato","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","4","","","","10.1109/FIE.2017.8190535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190535","Internet of Things;Wi-Fi;microcontroller","Wireless fidelity;Sensors;Microcontrollers;Software;Education;Wireless sensor networks;Wireless communication","computer networks;control engineering computing;control engineering education;controller area networks;educational courses;field buses;Internet of Things;Linux;local area networks;microcomputers;microcontrollers;operating systems (computers);wireless LAN","microcontrollers;teaching wireless networking technologies;internet-of-things;advanced embedded networking course;electrical computer engineering students;fieldbus networks;real-time control systems;regular computer networks;personal computers;wireless network technologies;wireless networking technologies;IoT;ARM","","2","","","","","","IEEE","IEEE Conferences"
"A two tier approach to chalkboard video lecture summary","S. E. Garber; A. Prakash; N. Moran; M. A. R. Alterman; A. Di Lillo; J. A. Storer","Department of Computer Science, Brandeis University, Waltham, Massachussets 02453; Department of Computer Science, Brandeis University, Waltham, Massachussets 02453; Department of Computer Science, Brandeis University, Waltham, Massachussets 02453; Department of Computer Science, Brandeis University, Waltham, Massachussets 02453; Department of Computer Science, Brandeis University, Waltham, Massachussets 02453; Department of Computer Science, Brandeis University, Waltham, Massachussets 02453","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","9","","","","10.1109/FIE.2017.8190536","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190536","","Streaming media;Navigation;Visualization;Tools;Education;Video recording;Internet","computer aided instruction;educational courses;video recording","video recordings;whiteboard lectures;compact summary;electronic note-taking;two tier approach;chalkboard video lecture summary;lecture video component;learning enhancement","","1","","","","","","IEEE","IEEE Conferences"
"The use of comic strips in the teaching of software engineering","D. M. R. Barros; L. R. Begosso; J. A. Fabri; A. L'Erario","Fundação Educacional do Município de Assis, Centro de Pesquisas em Informática, Assis, Brazil; Fundação Educacional do Município de Assis, Centro de Pesquisas em Informática, Assis, Brazil; Universidade Tecnológica Federal do Paraná, Departamento Acadêmico de Computação- DACOM, Cornélio Procópio, Brazil; Universidade Tecnológica Federal do Paraná, Departamento Acadêmico de Computação- DACOM, Cornélio Procópio, Brazil","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","8","","","","10.1109/FIE.2017.8190537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190537","Comic Strips;Software Requirements;Software Engineering;Computer Science Education","Strips;Software;Grammar;Visualization;Computer science;Education;Object recognition","computer science education;formal specification;software engineering;teaching","comic strips;software requirements specification;software engineering teaching;computer science students;software industry;scenario simulation method;software requirements understanding;grammar language","","2","","","","","","IEEE","IEEE Conferences"
"Variations in student learning in an inquiry-based freshmen electrical engineering course","N. P. Gaunkar; M. Rands; M. Mina","Department of Electrical and Computer Engineering, Iowa State University, Ames, Iowa 50011; Department of Academic Affairs, Minneapolis College of Art and Design, Minneapolis, MN 55404; Departments of Industrial Design and Electrical and Computer Engineering, Iowa State University, Ames, Iowa 50011","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190538","","Problem-solving;Electrical engineering;Cancer;Machine learning;Learning systems;Engineering students","educational courses;electrical engineering education;further education","aptitude development;instruction styles;problem solving;reflection based method;first year engineering course;systematic thinking;Deweyean inquiry-base class;phenomenographical analysis;freshmen electrical engineering course;student learning;learning methods;reflection questions;higher learning stages;deep learning;superficial learning;critical thinking","","1","","","","","","IEEE","IEEE Conferences"
"Assessing student preparedness for introductory engineering and programming courses","B. Pejcinovic; M. Holtzman; P. Wong; G. Recktenwald","Electrical and Computer Engineering Dept., Portland State University, Portland, OR; Electrical and Computer Engineering Dept., Portland State University, Portland, OR; Electrical and Computer Engineering Dept., Portland State University, Portland, OR; Mechanical and Materials Engineering Dept., Portland State University, Portland, OR","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","5","","","","10.1109/FIE.2017.8190539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190539","freshman engineering;engineering education;programming;problem solving;retention","Correlation;Algebra;Programming profession;Calculus;Electrical engineering;Problem-solving","computer science education;educational courses;engineering education;further education","student engineering coursework;student success;math preparation;algorithmic thinking;purely math-based tests;introductory problem-solving;programming course;sophomore circuits course;student preparedness;introductory engineering;programming courses;introductory electrical engineering courses;math courses","","2","","","","","","IEEE","IEEE Conferences"
"LEarning with academic partners (LEAP) Success and growing pains in the first year","A. Kemppainen; A. J. Hamlin; H. Diment; A. Moya","Department of Engineering Fundamentals, Michigan Technological University, Houghton, MI USA; Department of Engineering Fundamentals, Michigan Technological University, Houghton, MI USA; Department of Engineering Fundamentals, Michigan Technological University, Houghton, MI USA; Department of Engineering Fundamentals, Michigan Technological University, Houghton, MI USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","7","","","","10.1109/FIE.2017.8190540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190540","peer learning;supplemental instruction;mentoring;first-year engineering","Silicon;Springs;Training;Mentoring;Schedules;Urban areas;Problem-solving","educational courses;educational institutions;engineering education","LEAP program;LEAP Leaders;Supplemental Instruction;UMKC;Michigan Technological University;SI training;Michigan Tech;engineering courses;ENG1102;University of Missouri Kansas City;Engineering Analysis;ENG1101;LEarning with academic partners program","","3","","","","","","IEEE","IEEE Conferences"
"Connecting environmental engineers to the Klamath river via a placed based learning community","E. A. Eschenbach; E. Cashman; M. Johnson; A. Sprowles","Environmental Resources Engineering, Humboldt State University, Arcata, California, USA; Environmental Resources Engineering, Humboldt State University, Arcata, California, USA; Wildlife, Humboldt State University, Arcata, California, USA; Biology, Humboldt State University, Arcata, California, USA","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","1","4","","","","10.1109/FIE.2017.8190541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190541","First-Year Experience;Place-Based Learning;CSU STEM Collaborative","Rivers;Seminars;Collaboration;Mentoring;Logic gates;Calculus","educational courses;educational institutions;engineering education","environmental engineers;placed based learning community;innovative practice work;Klamath Connection program;Humboldt State University;HSU;KC Program;STEM first-year performance;California State University STEM Collaboratives project;modified gateway courses;peer mentoring;Klamath River Basin;environmental resources engineering program","","","","","","","","IEEE","IEEE Conferences"
