"Indoor Positioning System Based on Micro-Inertial Navigation","D. Cui; H. Zhang","Hengde Technology Co., Ltd.; Hengde Technology Co., Ltd.","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","282","285","","","","10.1109/EEI48997.2019.00068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991109","INS (Inertial Navigation System);PDR (Pedestrien Dead Reckoning);Indoor Precise Positioning","","emergency services;fires;inertial navigation;position control;trajectory control","microinertial navigation technology;pedestrian dead reckoning;complex fire environment;three-dimensional positioning;positioning accuracy;precise positioning time;indoor positioning system;fire department;three-dimensional motion trajectory","","","","","","","","IEEE","IEEE Conferences"
"An Improved Wilkinson Power Divider and Its Applications in GaN MMIC Power Amplifier in W-Band","C. Liu; L. Jin","University of Electronic Science and Technology of China; University of Electronic Science and Technology of China","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","109","112","","","","10.1109/EEI48997.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991110","component;GaN;MMIC;Wilkinson Power Pivider","","gallium compounds;III-V semiconductors;MMIC power amplifiers;power combiners;power dividers;wide band gap semiconductors","GaN MMIC power amplifier;high-power gallium-nitride monolithic microwave integrated circuit;continuous wave output power level;power-combining network;on-chip multistage power synthesis;improved Wilkinson power divider;forward transfer function;W-Band;power 1.0 W;bandwidth 92.0 GHz to 96.0 GHz;GaN","","","","","","","","IEEE","IEEE Conferences"
"Architecture Design and Research Based on Distributed Configuration Center","Y. Cheng","Guangzhou Nanyang Polytechnic College","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","247","250","","","","10.1109/EEI48997.2019.00061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991111","Application System;ZooKeeper, Raft, Distributed;Configuration Center","","business data processing;configuration management;distributed processing;software maintenance","architecture design;distributed configuration center;application system;distributed applications;distributed environment;design scheme;unified configuration management;gray configuration;historical configuration","","","","","","","","IEEE","IEEE Conferences"
"An Association Rule Mining Algorithm for Gas Monitoring Database","T. Yu; M. Xu; T. Zhang","Beijing Polytechnic; Beijing Polytechnic; Beijing Polytechnic","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","435","437","","","","10.1109/EEI48997.2019.00100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991112","Association rules;database traversal;database characteristic matrix;gas monitoring database","","data mining;database management systems","database operation;characteristic vector inner product;mass gas databases;association rule mining algorithm;gas monitoring database;database characteristic matrix","","","","","","","","IEEE","IEEE Conferences"
"A Flexible Hardware Architecture for Slave Device of I2C Bus","C. Liu; Q. Meng; T. Liao; X. Bao; C. Xu","Naval University of Engineering; Naval University of Engineering; Naval University of Engineering; Naval University of Engineering; Naval University of Engineering","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","309","313","","","","10.1109/EEI48997.2019.00074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991113","I2C module;Hardware architecture;Protocol level;Application level","","computer architecture;field programmable gate arrays;peripheral interfaces;protocols","flexible hardware architecture;slave device;hardware architecture;protocol level;I2C bus;I2C module;I2C protocol;verification platform;FPGA","","","","","","","","IEEE","IEEE Conferences"
"Android Malware Detection and Categorization Based on Conversation-level Network Traffic Features","M. K. A. Abuthawabeh; K. W. Mahmoud","Princess Sumaya University for Technology,King Hussein School Of Computing Sciences,Amman,Jordan; Princess Sumaya University for Technology,King Hussein School Of Computing Sciences,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","42","47","","","","10.1109/ACIT47987.2019.8991114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991114","Information Security;Android;Malware;Network Traffic;Conversation-level Features;Machine Learning","","Android (operating system);digital signatures;feature selection;invasive software;pattern classification;supervised learning;telecommunication traffic","Android malware detection;conversation-level network traffic features;signature detection methods;supervised-based model;conversation-level feature;ensemble learning;Extra-trees classifier;Android malware categorization;feature selection","","","","","","","","IEEE","IEEE Conferences"
"Traceability of Power Quality Pollution in Smelting Industry Event Traceability Based on Steady State Characteristic Index","Y. Yuan; D. Zhu; K. Wang; S. Feng","State Grid Jilin Electric Power Research Institute; State Grid Jilin Electric Power Company; State Grid Jilin Electric Power Company; State Grid Jilin Electric Power Company","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","356","360","","","","10.1109/EEI48997.2019.00084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991115","power quality;smelting industry;steady state characteristic index;traceability","","furnaces;investment;metallurgical industries;power supply quality;quality management;smelting;standards","steady state characteristic index;smelting enterprise;yuan;smelting industry;traceability analysis;power quality pollution sources;compensation device;power quality violation phenomenon;production equipment;investment;melting furnace equipment;voltage 10.0 kV","","","","","","","","IEEE","IEEE Conferences"
"A Model-Oriented Requirements Traceability Framework for Small and Medium Software Industries","G. Jadoon; M. Shafi; S. Jan","University of Engineering & Technology,Peshawar,Pakistan; Sohar University,Faculty of Computing & Information Technology,Oman; University of Engineering & Technology,Mardan,Pakistan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","91","96","","","","10.1109/ACIT47987.2019.8991116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991116","traceability;CMMI;Model-oriented","","Capability Maturity Model;DP industry;formal specification;program diagnostics;software development management","software solutions;CMMI;bi-directional trace;meta-models;model-based trace model;software designers;trace management;model-based systems;Capability Maturity Model Integration;maturity level;software development business;software companies;standardize software systems;maturity stage;software industry;programming-oriented development;model-driven development;small and medium software industries;model-oriented requirements traceability framework","","","","","","","","IEEE","IEEE Conferences"
"[Title page i]","","","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","1","1","","","","10.1109/EEI48997.2019.00001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991117","","","","","","","","","","","","IEEE","IEEE Conferences"
"Research on Intelligent Design of Children's Module Toys","Y. Zheng; Y. Fan; J. Chen","Guangzhou Academy of Fine Arts; Politecnico di Milano; Guangzhou Academy of Fine Arts","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","243","246","","","","10.1109/EEI48997.2019.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991118","Modular Toys;Toy Design;Children toy;Smart toy","","computer aided instruction;social aspects of automation;virtual reality","intelligent modular toys;toy game method;wisdom element;child deveopment","","","","","","","","IEEE","IEEE Conferences"
"Secure Data Quiry Using Unique Hash Indexing Utilizing MAC Address in a Remote Data Storage","K. Kaabneh; R. Alhwaidi","Al-Ahliyya Amman University,Department of Computer Science,Amman,Jordan; Amman Arab University,Department of Computer Science,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","32","37","","","","10.1109/ACIT47987.2019.8991119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991119","MAC;SHA-256;Secure Data Storage;Secure Hash Values","","cloud computing;computer crime;cryptography;data protection;indexing;query processing;storage management","secure data query;remote data storage;data privacy;cloud computing-based systems;cloud based systems;remote document search;unique index;unique MAC-HASH;processing time;cloud administrator;SHA-256 hashing;unique hash indexing;MAC address;data protection;information security;hacker;blind searching","","","","","","","","IEEE","IEEE Conferences"
"Image Generation Using Different Models Of Generative Adversarial Network","A. Al-qerem; Y. S. Alsalman; K. Mansour","Zarqa University,Computer Information Systems Dept.,Jordan; Princess Sumaya University for Technology,Computer Science Dept.,Jordan; Zarqa University,Computer Science Dept.,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","241","245","","","","10.1109/ACIT47987.2019.8991120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991120","Deep Learning;Generative Adversarial Networks (GAN);image completion","","image processing;multi-agent systems","MAD-GAN;generative multiadversarial networks;image generation;multiagent diverse generative adversarial networks;GMAN","","","","","","","","IEEE","IEEE Conferences"
"Knowledge Sharing Platform for Multi-site Organisation","A. Ghandour","Al Ain University,College of Business,Abu Dhabi,UAE","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","113","117","","","","10.1109/ACIT47987.2019.8991121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991121","KM;Organizational Knowledge;KM Platform;Framework;Multisite Organization","","business data processing;knowledge management;organisational aspects;portals","knowledge sharing platform;multisite organisation;dynamic business environment;knowledge management;sustainability;geographic locations;organizational knowledge;KM platform;internal information sharing platforms;agile business environment;meta-requirements;KM system development","","","","","","","","IEEE","IEEE Conferences"
"User Identification Algorithm based-on Devices Recognition","Z. Houhamdi; B. Athamena","Al Ain University,Software Engineering Department,Al Ain,United Arab Emirates; Al Ain University,Business Administration Department,Al Ain,United Arab Emirates","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","267","274","","","","10.1109/ACIT47987.2019.8991122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991122","Internet of Things;Identification Algorithm;Authentication;Heterogeneous IoT Networks","","authorisation;Internet of Things;message authentication","user identification algorithm;IoT;identity management;user services;device recognition algorithm;single thing sign-on identity management system;authorized services;Internet of Things;user authentication","","","","","","","","IEEE","IEEE Conferences"
"Information Management Strategy of Teaching Management in the Age of Cloud Computing and Big Data","Z. Li","Sichuan Vocational and Technical college","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","147","150","","","","10.1109/EEI48997.2019.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991123","cloud computing;big data;higher vocational education;teaching management informatization","","Big Data;cloud computing;computer aided instruction;educational institutions;further education;information management;teaching","network information management;higher vocational education teaching management;scientific teaching management information strategy;reasonable teaching management information strategy;cloud computing;Big Data","","","","","","","","IEEE","IEEE Conferences"
"Zero-Day Attack Detection and Prevention in Software-Defined Networks","H. Al-Rushdan; M. Shurman; S. H. Alnabelsi; Q. Althebyan","Jordan University of Science and Technology,Computer Eng. Dept.,Irbid,Jordan; Jordan University of Science and Technology,Network Eng. and Security Dept.,Irbid,Jordan; Al-Balqa Applied University,Computer Eng. Dept.,Amman,Jordan; Al Ain University,College of Eng.,Al Ain,United Arab Emirates","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","278","282","","","","10.1109/ACIT47987.2019.8991124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991124","controller;switch;Mininet;Intrusion Detection System (IDS);Sandbox;SDN;Zero-day attack","","computer network security;invasive software;software defined networking;Unix","software-defined networks;undiscovered vulnerability;prevention effort;unknown vulnerabilities;zero-day attack detection;prevention mechanism;zero-day malwares;SDN;UNIX system;infected client;Cuckoo","","","","","","","","IEEE","IEEE Conferences"
"Integrating the use of iPad in the Teaching-Learning Process: A Pilot Study from UAE","Z. A. Shanaa; E. Abulibdeh","Al Ain University,College of Education, Humanities and Social Sciences,Abu Dhabi,UAE; Al-Ain University,College of Education, Humanities and Social Sciences,Al-Ain City,United Arab Emirates","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","133","137","","","","10.1109/ACIT47987.2019.8991125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991125","Digital technology;education;ICT subject;iPad;UAE","","computer aided instruction;educational institutions;notebook computers;teaching","iPad;teaching-learning process;academic achievement;grade 10 students;ICT class;private school;Abu Dhabi;United Arab Emirates;traditional educational methods;UAE","","","","","","","","IEEE","IEEE Conferences"
"Research on Compressed Sensing DOA Estimation Based on Priori Space Sparsity of Information Theory","Y. Jing; Q. Wang; L. Wang; W. Zhu","Hangzhou Applied Acoustic Research Institute; Hangzhou Applied Acoustic Research Institute; Hangzhou Applied Acoustic Research Institute; Hangzhou Applied Acoustic Research Institute","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","83","87","","","","10.1109/EEI48997.2019.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991126","compressed sensing;AIC;MDL;space sparse;orthogonal matching pursuit","","array signal processing;compressed sensing;direction-of-arrival estimation;greedy algorithms;iterative methods","compressed sensing DOA estimation;information theory;spatial sparsity;compressed sensing technology;spatial array signal;MDL criteria;spatial sparse distribution;greedy orthogonal matching pursuit algorithm;direction estimation","","","","","","","","IEEE","IEEE Conferences"
"Optimization of Ship Target Detection Algorithm Based on Random Forest and Regional Convolutional Network","Z. Han; L. Ma; H. Chen","New York University; Zhengzhou University; Beijing Institute of Technology","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","375","382","","","","10.1109/EEI48997.2019.00088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991127","Random forest;Regional convolutional network;Ship target detection algorithm;Deep learning","","convolutional neural nets;feature extraction;learning (artificial intelligence);object detection;optimisation;remote sensing;ships","ship target detection algorithm;regional convolutional network;target ship;intelligent ship visual aid system;convolutional neural network technology;optimization algorithms;convolutional neural networks;unbalanced ship;random forest algorithm;model optimization;optimized algorithm","","","","","","","","IEEE","IEEE Conferences"
"Research and Simulation Analysis of Improved Channel Access Protocol Based on Load Weight","J. Chen; L. Peng; X. Zheng; H. Wei; D. Deng","Army Engineering University; Army Engineering University; Army Engineering University; Beijing Institute of Information Technology; Army Engineering University","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","113","117","","","","10.1109/EEI48997.2019.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991128","Link-16;SHUMA;parameter B;transmission probability","","access protocols;probability","U.S. Army;SHUMA protocol;slot dynamic allocation function;transmission probability;slot resources;network operation;data link network;delivery rate;unbalanced load;improved channel access protocol;load weight;load nodes;simulation analysis;network flexibility","","","","","","","","IEEE","IEEE Conferences"
"Fuzzy Based Threat Assessment Model (FTAM)","N. Kaja; A. Shaout; D. Ma","University of Michigan,Electrical and Computer Engineering Department,Dearborn; University of Michigan,Electrical and Computer Engineering Department,Dearborn; University of Michigan,Computer and Information Science Department,Dearborn","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","144","149","","","","10.1109/ACIT47987.2019.8991129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991129","fuzzy logic;automotive;threat assessment","","fuzzy logic;fuzzy set theory;risk analysis;security of data","FTAM;cybersecurity threat;risk analysis;threat identification;threat characterization;threat assessment process;fuzzy based threat assessment model;SAE J3061 guidelines;automotive cybersecurity;fuzzy logic","","1","","","","","","IEEE","IEEE Conferences"
"Locally Modified Laplacian Feature Mapping","X. Wang","Zhengzhou University of Light Industry","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","101","104","","","","10.1109/EEI48997.2019.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991130","Computer science;Machine learning;Manifold learning;LEM algorithm;Dimension-reduction","","Big Data;feature extraction;learning (artificial intelligence)","big data;MLEM algorithm;manifold learning algorithm;locally modified Laplacian feature mapping","","","","","","","","IEEE","IEEE Conferences"
"Data Exfiltration Techniques and Data Loss Prevention System","H. AlKilani; M. Nasereddin; A. Hadi; S. Tedmori","Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","124","127","","","","10.1109/ACIT47987.2019.8991131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991131","Data Exfiltration;Data Loss Prevention;DLP;Insider Threat;Sensitive Data","","data analysis;data protection;security of data","data security;insider threats;data exfiltration;data loss prevention system;data leak prevention;European General Data Protection Regulation","","","","","","","","IEEE","IEEE Conferences"
"An Efficient High-Precision Data Detection for Massive MU-MIMO Systems","S. Qiu; Y. Wang; L. Chen; Z. Xing","National University of Defense Technology; National University of Defense Technology; National University of Defense Technology; National University of Defense Technology","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","290","294","","","","10.1109/EEI48997.2019.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991132","Massive MIMO;data detection;ADMM;modified neighborhood search","","computational complexity;MIMO communication;multi-access systems;optimisation;search problems;signal detection","high-precision data detection;massive MU-MIMO systems;massive multiuser multiple-input multiple-output wireless systems;significant error-rate performance;modified neighborhood search algorithm;efficient high precision soft-output data detection algorithm","","","","","","","","IEEE","IEEE Conferences"
"An Adaptive Opportunistic Spectrum Access Algorithm Based on Packet Length of Secondary User Service Request","L. She; B. Zhao; D. Wei; D. Zhou","Defense University of Science and Technology; Defense University of Science and Technology; Defense University of Science and Technology; Defense University of Science and Technology","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","438","443","","","","10.1109/EEI48997.2019.00101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991133","opportunistic spectrum access;periodic sensing;request data packet length;effective throughput;collision probability","","probability;radio spectrum management;radiofrequency interference;wireless channels","adaptive opportunistic spectrum access algorithm;secondary user service request;unslotted primary user network;single secondary user;periodic sensing framework;access model;service data packet length;secondary users;secondary user channel sense and access model","","","","","","","","IEEE","IEEE Conferences"
"Research on Voice Interaction Technology in VR Environment","C. Li; B. Tang","Communication University of China; Communication University of China","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","213","216","","","","10.1109/EEI48997.2019.00053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991134","virtual reality;natural language process;interact;unity3d","","artificial intelligence;natural language processing;virtual reality","voice interaction technology;VR environment;artificial intelligence;interactive combination;natural language processing technology;virtual reality environment;software design level;input voice signal;interactive commands","","","","","","","","IEEE","IEEE Conferences"
"Multi-Order Feature Fusion Joint Training Network for Remote Sensing Scene Classification","K. Ni; F. Zhou; Y. Wu; X. Hao","Nanjing University of Aeronautics and Astronautics; Nanjing University of Aeronautics and Astronautics; Nanjing University of Aeronautics and Astronautics; Nanjing University of Aeronautics and Astronautics","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","332","336","","","","10.1109/EEI48997.2019.00079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991135","Scene classification;Convolutional neural network;feature representation;second-order;normalization layer","","feature extraction;geophysical image processing;image classification;image fusion;image representation;learning (artificial intelligence);neural nets;remote sensing","first order feature statistics;second-order feature statistics;fusion joint training network;remote sensing scene classification;convolutional neural network;great powerful feature representation;current state-of-the-art related works;first-order deep feature statistics;convolutional layer;fully connected layer;high-order feature;discriminative feature representation;fusion joint-training network;second-order orderless feature statistics;locally aggregated descriptors layer;deep feature representation;first-order feature statistics;multiorder feature statistics","","","","","","","","IEEE","IEEE Conferences"
"A New e-Tendering Model For Fully Automated Tendering Process","A. Qusef; M. Daradkah; G. Sammour; A. Albadarneh","Princess Sumaya University for Technology; Princess Sumaya University for Technology; Princess Sumaya University for Technology; Jordan Engineers Association,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","193","201","","","","10.1109/ACIT47987.2019.8991136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991136","e-Tendering;e-Procurement;Request For Proposal;B2B Tendering;Bidders Engagement;Bid Scoring Systems","","business data processing;enterprise resource planning;Internet;procurement;tendering;workflow management software","e-procurement system;information technology;automated workflow procedures;digital workflow procedures;supply chain processes;Web-based tendering;e-tendering system;bidder engagement;ERP system","","","","","","","","IEEE","IEEE Conferences"
"Research into the Development of Fidelity Evaluation Methods for Flight Simulator","W. Zhou; G. Zhao","Civil Aviation University of China; Civil Aviation University of China","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","314","320","","","","10.1109/EEI48997.2019.00075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991137","Flight Simulator;Fidelity;Assessment Criteria;Assessment Methods","","aerospace industry;aerospace simulation;training","fidelity evaluation methods;flight simulator;ground simulation equipment;training equipment;flight characteristic research;aviation industry","","","","","","","","IEEE","IEEE Conferences"
"Imaging for Bistatic Airborne Frequency Modulated Continuous Wave SAR","Y. Zhang; L. Fang","Beijing Institute of Technology; Beijing Institute of Technology","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","155","158","","","","10.1109/EEI48997.2019.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991138","Radar imaging;airborne radar;Bistatic system;FMCW SAR","","airborne radar;CW radar;FM radar;radar imaging;synthetic aperture radar","bistatic airborne frequency;UAV-borne SAR imaging;FMCW SAR structure;bistatic airborne frequency modulated continuous wave SAR;FMCW SAR","","","","","","","","IEEE","IEEE Conferences"
"Improved Adaptive Estimation for Intermittent Time-Varying Faults in Non-Gaussian Stochastic Systems","K. Hu; Z. Cheng","Nanjing University of Aeronautics and Astronautics; Nanjing University of Aeronautics and Astronautics","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","7","13","","","","10.1109/EEI48997.2019.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991139","Non-Gaussian stochastic systems;actuator faults;adaptive estimation;robust stability","","adaptive control;adaptive estimation;control system synthesis;fault tolerant control;fuzzy set theory;linear matrix inequalities;Lyapunov methods;nonlinear control systems;nonlinear dynamical systems;observers;robust control;stochastic systems;time-varying systems","bionic adaptive laws;incipient intermittent faults;adaptive estimation;nonGaussian stochastic systems;improved adaptive fault estimation;intermittent time-varying actuator faults;type II fuzzy theory;nonlinear dynamical systems;nonGaussian stochastic outputs;estimation observer;fuzzy laws;Lyapunov function;linear matrix inequality;robust stability","","","","","","","","IEEE","IEEE Conferences"
"Author Index","","","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","523","527","","","","10.1109/EEI48997.2019.00119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991140","","","","","","","","","","","","IEEE","IEEE Conferences"
"A New Approach to Evidence-Based Practice Evaluation of Mental Health in Psychological Platform under the Background of Internet + Technology","Q. Yang","Sichuan Vocational and Technical College","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","321","323","","","","10.1109/EEI48997.2019.00076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991141","Internet+;psychological platform;mental health;evidence-based practice evaluation;new approach","","behavioural sciences computing;Internet;psychology","psychological platform mental health evidence-based practice evaluation;current Internet + technology background;mental platform mental health evidence-based practice evaluation;practical evaluation techniques;psychological platforms","","","","","","","","IEEE","IEEE Conferences"
"Pattern Design of Yi Nationality Lacquerware Based on Fractal Algorithm","Y. Hu; M. Chen","Sichuan Agricultural University; Sichuan Agricultural University","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","491","494","","","","10.1109/EEI48997.2019.00112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991142","Fractal design;Fractal;Pattern design;Yi lacquer ware","","art;fractals;pattern classification","fractal mathematical model;lacquerware pattern;pattern design;Yi nationality lacquerware;fractal algorithm;fractal design;basic pattern;traditional pattern;fractal art;ultra fractal software;Klein transform algorithm","","","","","","","","IEEE","IEEE Conferences"
"Performance Comparison of Two Algorithms for Arbitrary Shapes Clustering","M. Khader; G. Al-Naymat","Princess Sumaya University for Technology,Computer Science Department,Amman,Jordan; Princess Sumaya University for Technology,Computer Science Department,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","","2019","","","20","26","","","","10.1109/ACIT47987.2019.8991143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991143","Clustering;DENCLUE;Density Clustering;Hill-Climbing","","data mining;pattern clustering","density-based algorithm;arbitrary shapes clustering;DENCLUE 2.0;DENCLUE 1.0;adjusted rand index;cluster discovering","","","","","","","","IEEE","IEEE Conferences"
"An Image Recognition Algorithm Based on Self-Encoding and Convolutional Neural Network Fusion","W. Zhang","Lanzhou University","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","402","407","","","","10.1109/EEI48997.2019.00093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991144","self-encoder;convolutional neural network;image recognition;image noise reduction","","convolutional neural nets;feature extraction;image classification;image fusion;image recognition;learning (artificial intelligence)","image recognition algorithm;self-encoding;convolutional neural network fusion;large-scale visual recognition;image recognition performance;environmental noise;noise reduction algorithm;input image;trained convolutional neural network;noise reduction self-encoder;good recognition rate","","","","","","","","IEEE","IEEE Conferences"
"Artificial Intelligence Prediction and Decision Evaluation Model Based on Deep Learning","J. Zuo; C. Zhang; J. Chen; Y. Wu; Z. Liu; Z. Li","Shenyang Aerospace University; Shenyang Aerospace University; Shenyang Aerospace University; Shenyang Aerospace University; Shenyang Aerospace University; Shenyang Aerospace University","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","444","448","","","","10.1109/EEI48997.2019.00102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991145","Wavelet Threshold Denoising;Big Data Processing;NAR Neural Network;SOM Neural Network;Intelligent Industry","","decision making;employment;government data processing;learning (artificial intelligence);salaries;self-organising feature maps;town and country planning;wavelet transforms","artificial intelligence prediction;decision evaluation model;deep learning;active promotion;artificial intelligence algorithm;machine learning;government departments;decision-making advice;talent market;A city;demand situation;local talents;wavelet threshold;NAR neural network model;employment satisfaction;Chinese student employment rate;employment situation;SOM neural network model;intelligent forecasting;decision-making evaluation model;urban development","","","","","","","","IEEE","IEEE Conferences"
"Phase Tracking Algorithm of IEEE 802.15.4g MR-OFDM with Frequency Offset","X. Tang; J. Liu; D. Zhao; Y. Wang; Y. Zhao","Beijing Smart-Chip Microelectronics Technology Co., Ltd.; Beijing Smart-Chip Microelectronics Technology Co., Ltd.; Beijing Smart-Chip Microelectronics Technology Co., Ltd.; Beijing Smart-Chip Microelectronics Technology Co., Ltd.; Beijing Smart-Chip Microelectronics Technology Co., Ltd.","2019 International Conference on Electronic Engineering and Informatics (EEI)","","2019","","","185","190","","","","10.1109/EEI48997.2019.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991146","IEEE 802.15.4g;MR-OFDM;SUN;ICI;phase tracking;pilot;algorithm;average-based","","adjacent channel interference;OFDM modulation;phase shift keying;reliability;sampling methods;smart meters;Zigbee","phase tracking algorithm;IEEE 802.15.4g MR-OFDM;low-data-rate;wireless metering utility network;smart metering utility network;inter-channel interference results;phase shift;phase tracking method;phase rotation;average-based algorithm;subcarrier frequency sampling offset;multiregional orthogonal frequency division multiplexing physical layer;multirate orthogonal frequency division multiplexing physical layer;ICI","","","","","","","","IEEE","IEEE Conferences"
"Implementation of Regularized Equations for the Disk Pump Simulation Problem in OpenFOAM","T. Stenina; T. Elizarova; D. Ryazanov; E. Ryabinkin","Ivannikov Institute for System Programming, RAS, Lomonosov Moscow State University; Keldysh Institute of Applied Mathematics, RAS, Russia; Lomonosov Moscow State University, Ivannikov Institute for System Programming of the RAS, & Moscow Institute of Physics and Technology; National Research Center Kurchatov Institute","2019 Ivannikov Ispras Open Conference (ISPRAS)","","2019","","","124","130","","","","10.1109/ISPRAS47671.2019.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991148","hydrodynamics, regularized equations, numerical simulation, disk pump, OpenFOAM, incompressible flows, thrombosis,","","","","","","","","","","","IEEE","IEEE Conferences"
