"A Tiled C-Band Dual-Polarized 1-Bit Transmitarray","I. Munina; P. Turalchuk; A. Verevkin; V. Kirillov; D. Zelenchuk; A. Shitvov","St. Petersburg Electrotechnical University «LETI»,Microelectronics and Radio Engineering,Russia; St. Petersburg Electrotechnical University «LETI»,Microelectronics and Radio Engineering,Russia; St. Petersburg Electrotechnical University «LETI»,Microelectronics and Radio Engineering,Russia; St. Petersburg Electrotechnical University «LETI»,Microelectronics and Radio Engineering,Russia; The ECIT Institute, Queen's University Belfast,Belfast,United Kingdom,BT3 9DT; School of Physics and Astronomy, Cardiff University,The Parade,Cardiff,United Kingdom,CF24 3AA","2019 49th European Microwave Conference (EuMC)","","2019","","","1092","1095","","","","10.23919/EuMC.2019.8910902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910902","Antenna arrays;lens-array antennas;one-bit beamforming;transmitarrays","Feeds;Transmitting antennas;Phased arrays;Bandwidth;Microstrip antennas;Resonators","antenna radiation patterns;beam steering;electromagnetic wave polarisation;electromagnetic wave transmission;microwave antenna arrays;printed circuits;transmitting antennas","1-bit transmitarray;original structure;tiled transmitarray;topologically similar unit cells;arbitrary pattern;planar grid frame;passive receiver-transmitter structure;switched-loop couplers;coding states;180° phase shift;unit cell design;orthogonal linear polarizations;5-layer printed circuit board process;10×10 element 1-bit beam-steering transmitarray;C-band;conformal transmitarrays","","","","","","","","IEEE","IEEE Conferences"
"Reconfigurable Nonlinear Circuit for Wireless Power Harvesting and Backscattering","X. Gu; S. Hemour; K. Wu","Poly-GRAMES Research Center,Polytechnique Montreal,Canada; IMS Laboratory, University of Bordeaux,CNRS UMR 5218,France; Poly-GRAMES Research Center,Polytechnique Montreal,Canada","2019 49th European Microwave Conference (EuMC)","","2019","","","543","546","","","","10.23919/EuMC.2019.8910903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910903","backscattering;energy harvester;harmonic transponder;Internet of Things (IoT)","Harmonic analysis;Transponders;Radio frequency;Internet of Things;Schottky diodes;Energy harvesting;Backscatter","energy harvesting;Internet of Things;jamming","ever-challenging task;second-harmonic generation;harmonic terminations;reconfigurable nonlinear circuit;wireless power harvesting;microenergy wireless devices;energy harvesting;harmonic operation;self-jamming;Internet of Things devices;nonlinear operation;footprint circuit","","","","","","","","IEEE","IEEE Conferences"
"Concurrent Dual-Mode Circulator","A. Afshani; K. Wu","Poly-Grames, Polytechnique University of Montreal,Canada; Poly-Grames, Polytechnique University of Montreal,Canada","2019 49th European Microwave Conference (EuMC)","","2019","","","284","287","","","","10.23919/EuMC.2019.8910904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910904","circulator;dual-mode;ferrite;nonreciprocity;multi-mode;SIW;TE10 mode;TE20 mode","Ferrites;Circulators;Slabs;Mathematical model;Dielectrics;Microwave filters","ferrite circulators;substrate integrated waveguides","concurrent dual-mode circulator;multimode circulator;fully integrated dual mode circulator;ferrite-loaded SIW topology;orthogonal TE10 waveguide modes;orthogonal TE20 waveguide modes","","","","","","","","IEEE","IEEE Conferences"
"Subarray Optimization for Compactness Improvement of a 3D Printed Adaptive Phased Array Antenna Operating in Ku-band","S. Abedrrabba; R. Allanic; C. Quendo; A. Guennou-Martin; J. Haumant; G. Cochet; Y. Quéré; T. Merlet","Univ Brest, Lab-STICC, CNRS, UMR 6285,F-29200,Brest,France; Univ Brest, Lab-STICC, CNRS, UMR 6285,F-29200,Brest,France; Univ Brest, Lab-STICC, CNRS, UMR 6285,F-29200,Brest,France; Univ Brest, Lab-STICC, CNRS, UMR 6285,F-29200,Brest,France; Elliptika,Brest,France; Elliptika,Brest,France; Univ Brest, Lab-STICC, CNRS, UMR 6285,F-29200,Brest,France; Thales LAS,Elancourt,France","2019 49th European Microwave Conference (EuMC)","","2019","","","1012","1015","","","","10.23919/EuMC.2019.8910905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910905","phased arrays;radar;slot antennas;three-dimensional printing","Phased arrays;Slot antennas;Antenna measurements;Adaptive arrays;Radar antennas;Electromagnetic waveguides","antenna phased arrays;antenna radiation patterns;microstrip antenna arrays;radar antennas;slot antenna arrays;stereolithography","radar seeker application;Ku-band;2-slot antenna;cavity shape;initial mechanically-steerable 1-port antenna;subarray version;stereolithography apparatus 3D printing technology;10 dB in-axis realized gain;compactness improvement;waveguide array;23 dB in-axis realized gain;subarray optimization;adaptive phased array antenna operating;1-port waveguide 40-slot array;loss 10.0 dB;loss 23.0 dB","","","","","","","","IEEE","IEEE Conferences"
"Broadband Phase Control in Frequency and Time Domains: Radiation-Aware Power-Combining Solutions Using True Delay-Lines","S. Wane; D. Bajon","eV-Technologies.,France; ISAE -SUPAERO,France","2019 49th European Microwave Conference (EuMC)","","2019","","","5","8","","","","10.23919/EuMC.2019.8910906","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910906","Broadband Delay-Lines;distributed grounding;mm-wave & optical phased-arrays;On-Chip antennas/sensors","Broadband antennas;Broadband communication;Delays;Bridge circuits;Topology;Phased arrays;SPICE","broadband antennas;electric potential;electromagnetic interference;frequency-domain analysis;integrated circuit design;microstrip antennas;millimetre wave antennas;millimetre wave integrated circuits;phase control;power combiners;printed circuit design;radiation hardening (electronics);time-domain analysis","broadband Phase-Control;Time-Domains;broadband RF performances;semianalytical design rules;mm-Wave frequencies;radiation effects;broadband delay-lines;broadband phase control;time domains;radiation-aware power-combining solutions;distributed ground references;physics-based RLC SPICE;On-PCB design;frequency domains","","","","","","","","IEEE","IEEE Conferences"
"Pulsed Photoconductive Connected Slot Array Operating at the Sub-mm Wavelength Band","A. Garufo; P. Sberna; G. Carluccio; J. R. Freeman; D. R. Bacon; L. Li; J. Bueno; J. J. A. Baselmans; E. H. Linfield; A. G. Davies; I. E. Lager; N. Llombart; A. Neto","Delft University of Technology,Delft,The Netherlands; Delft University of Technology,Delft,The Netherlands; Delft University of Technology,Delft,The Netherlands; University of Leeds,Leeds,United Kingdom; University of Leeds,Leeds,United Kingdom; University of Leeds,Leeds,United Kingdom; Netherlands Institute for Space Research,Utrecht,The Netherlands; Netherlands Institute for Space Research,Utrecht,The Netherlands; University of Leeds,Leeds,United Kingdom; University of Leeds,Leeds,United Kingdom; Delft University of Technology,Delft,The Netherlands; Delft University of Technology,Delft,The Netherlands; Delft University of Technology,Delft,The Netherlands","2019 49th European Microwave Conference (EuMC)","","2019","","","820","823","","","","10.23919/EuMC.2019.8910907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910907","Photoconductivity;THz photoconductive antenna;THz radiated power;THz source;THz technology;THz time-domain measurement;connected array;ultra-wideband array","Antenna arrays;Lenses;Measurement by laser beam;Laser beams;Power lasers;Optical arrays;Laser excitation","","","","","","","","","","IEEE","IEEE Conferences"
"Broadband Continuously Tuneable Delay Microwave Photonic Beamformer for Phased Array Antennas","R. Grootjans; C. Roeloffzen; C. Taddei; M. Hoekman; L. Wevers; I. Visscher; P. Kapteijn; D. Geskus; A. Alippi; R. Dekker; R. Oldenbeuving; J. Epping; R. B. Timens; R. Heuvink; E. Klein; A. Leinse; P. van Dijk; R. Heideman","LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; PHIX Photonics Assembly,Enschede,DM,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500; LioniX International BV,Enschede,AL,The Netherlands,7500","2019 49th European Microwave Conference (EuMC)","","2019","","","812","815","","","","10.23919/EuMC.2019.8910908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910908","Microwave photonics;Phased arrays;Beamforming","Microwave photonics;Microwave antenna arrays;Microwave circuits;Phased arrays;Delays;Microwave integrated circuits","","","","","","","","","","IEEE","IEEE Conferences"
"A Microdosimetric Realistic Model to Study Frequency-Dependent Electroporation in a Cell with Endoplasmic Reticulum","A. De Angelis; A. Denzi; C. Merla; F. Andre; T. Garcia-Sanchez; L. Mir; F. Apollonio; M. Liberti","Center for Life Nano Science@Sapienza,Istituto Italiano di Tecnologia,Rome,Italy; University of Rome “La Sapienza”,ICEmB at DIET,Rome,Italy; ENEA, SSPT - Division of Health Protection Technologies,Rome,Italy; CNRS, Univ. Paris-Sud, Université Paris-Saclay,Gustave Roussy,Villejuif,France; CNRS, Univ. Paris-Sud, Université Paris-Saclay,Gustave Roussy,Villejuif,France; CNRS, Univ. Paris-Sud, Université Paris-Saclay,Gustave Roussy,Villejuif,France; University of Rome “La Sapienza”,ICEmB at DIET,Rome,Italy; University of Rome “La Sapienza”,ICEmB at DIET,Rome,Italy","2019 49th European Microwave Conference (EuMC)","","2019","","","212","215","","","","10.23919/EuMC.2019.8910909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910909","electroporation;numerical modeling;microwave electric field;AC signal","Electric fields;Erbium;Plasmas;Biomembranes;Mathematical model;Shape;Conductivity","bioelectric phenomena;biological effects of fields;biomembranes;cellular biophysics;cellular effects of radiation;dosimetry;molecular biophysics;numerical analysis","subcellular structures;microwave signals;frequency-dependent electroporation;endoplasmic reticulum membranes;numerical model;continuous waves;bioelectromagnetic area;electric field;organelles;biological cell;microdosimetric realistic model","","","","","","","","IEEE","IEEE Conferences"
"An Approach to Improve Quality-factor of Lossy Ring-resonator Type of Electrode for Circulating Tumor Cell Detection","S. Sora; K. Kumahara; F. Kuroki; M. Eguchi; T. Yamakawa; F. Tanaka","National Institute of Technology,Kure College,Japan; National Institute of Technology,Kure College,Japan; National Institute of Technology,Kure College,Japan; National Institute of Technology,Kure College,Japan; Fuzzy Logic Systems Institute,Kitakyusyu,Japan; University of Occupational and Environmental Health,Kitakyusyu,Japan","2019 49th European Microwave Conference (EuMC)","","2019","","","658","661","","","","10.23919/EuMC.2019.8910910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910910","","Resistance;Electrodes;Q-factor;Resonant frequency;Frequency measurement;Field effect transistors;Capacitance","biomedical equipment;bioMEMS;cancer;cellular biophysics;field effect transistors;patient diagnosis;Q-factor;resonators;tumours;tunnel diodes","resonant frequency;detection sensitivity;negative resistance;lossy ring-resonator type;circulating tumor cell detection;CTC detection device;electrode","","","","","","","","IEEE","IEEE Conferences"
"AFSIW Termination with Full- and Partial-Height Absorbing Material Loading","I. Marah; A. Ghiotto; J. Pham; T. Martin; A. Boisse","Cobham Microwave,Villebon-sur-Yvette,France,F-91140; Univ. Bordeaux, Univ. Bordeaux,IMS, Bordeaux INP, CNRS,Talence,France,F-33400; Univ. Bordeaux, Univ. Bordeaux,IMS, Bordeaux INP, CNRS,Talence,France,F-33400; Cobham Microwave,Villebon-sur-Yvette,France,F-91140; Cobham Microwave,Villebon-sur-Yvette,France,F-91140","2019 49th European Microwave Conference (EuMC)","","2019","","","686","689","","","","10.23919/EuMC.2019.8910911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910911","Absorbing material;air-filled substrate integrated waveguide (AFSIW);effective permittivity;multi-section matching transformer;termination","Substrates;Permittivity;Shape;Electromagnetic waveguides;Transmission line measurements;Cavity resonators;Microwave theory and techniques","electromagnetic wave absorption;satellite communication;stochastic processes;substrate integrated waveguides","partial-height absorbing material loading;air-filled substrate integrated waveguide termination;millimetre-wave systems;AFSIW technological platform;full-height absorbing material loaded AFSIW termination;termination size;optimized partial-height absorbing material loaded AFSIW termination;downlink Ka-band satellite communication frequency band;shorted AFSIW transmission line;laser cut absorbing material;desired absorber geometric shape;termination total length;Wienner analytical model;size 15.0 mm;frequency 17.7 GHz to 21.3 GHz","","","","","","","","IEEE","IEEE Conferences"
"Characterization of 5G Phased Arrays at 28 GHz by Time-Domain Near-Field Scanning","M. Haider; P. Corrales; N. Gross; C. Lin; S. Chang; W. Tsai; S. Wane; D. Bajon; J. A. Russer","Technical University of Munich,Department of Electrical and Computer Engineering,Munich,Germany; ISAE-SUPAERO Université de Toulouse,France; MVG,Paris,France; TMYTEK,New Taipei City,Taiwan; TMYTEK,New Taipei City,Taiwan; TMYTEK,New Taipei City,Taiwan; eV-Technologies,Caen,France; ISAE-SUPAERO Université de Toulouse,France; eV-Technologies,Caen,France","2019 49th European Microwave Conference (EuMC)","","2019","","","416","419","","","","10.23919/EuMC.2019.8910912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910912","Phased array;5G;time-domain measurement;beam steering;massive MIMO;correlation analysis;EM field characterization","Antenna measurements;5G mobile communication;Time-domain analysis;Phased arrays;Phase measurement","5G mobile communication;antenna phased arrays;microwave antenna arrays;MIMO communication;mobile antennas","5G phased arrays;time-domain near-field scanning;time-domain measurements;5G massive MIMO;EM multiprobe near-field measurements;EM characterization;field-field correlations;EDA co-design solution development;high data rate;low power communication solutions;5G data links;measurement instrumentation;experimental time-domain data;massive MIMO arrays;frequency 28.0 GHz","","","","","","","","IEEE","IEEE Conferences"
"3.6 GHz Integrated Inverse Class-E Amplifier with Polar Modulation Capability","A. Seidel; A. Gündel; M. Kreißig; P. Stärke; J. Wagner; F. Ellinger","Chair of Circuit Design and Network Theory Technische Universität Dresden,Dresden,Germany,01062; Airrays GmbH,Dresden,Germany,01067; Chair of Circuit Design and Network Theory Technische Universität Dresden,Dresden,Germany,01062; Chair of Circuit Design and Network Theory Technische Universität Dresden,Dresden,Germany,01062; Chair of Circuit Design and Network Theory Technische Universität Dresden,Dresden,Germany,01062; Chair of Circuit Design and Network Theory Technische Universität Dresden,Dresden,Germany,01062","2019 49th European Microwave Conference (EuMC)","","2019","","","828","831","","","","10.23919/EuMC.2019.8910913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910913","Inverse class-E;integrated power amplifiers;polar transmitter;CMOS;high efficiency;low-power","Switches;Modulation;Topology;Inductors;Delays;Radio frequency;Power generation","","","","","","","","","","IEEE","IEEE Conferences"
"Waveguide Coupler Design Method for Permittivity Measurement at millimeter-wave applications","K. A. Khanjar; T. Djerafi","EMT Lab,INRS,Canada; EMT Lab,INRS,Canada","2019 49th European Microwave Conference (EuMC)","","2019","","","320","323","","","","10.23919/EuMC.2019.8910914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910914","Four ports devices;Permittivity measurements;millimetres wave applications;Waveguide coupler","Permittivity measurement;Permittivity;Couplers;Transmission line measurements;Dielectrics;Dairy products","dielectric materials;millimetre wave couplers;permittivity measurement;waveguide couplers","waveguide coupler design method;millimeter-wave applications;relative permittivity measurement;dielectric materials;tangent loss;waveguide section;quasioptical coupler technique;waveguide coupler technique","","","","","","","","IEEE","IEEE Conferences"
"High Self-Interference Cancellation Antenna for In-Band Full Duplex Communication System","G. Chaudhary; J. Jeong; P. Pech; P. Kim; Y. Jeong","Chonbuk National University,Division of Electronics and Information Engineering,Republic of Korea; Chonbuk National University,Division of Electronics and Information Engineering,Republic of Korea; Chonbuk National University,Division of Electronics and Information Engineering,Republic of Korea; Chonbuk National University,Division of Electronics and Information Engineering,Republic of Korea; Chonbuk National University,Division of Electronics and Information Engineering,Republic of Korea","2019 49th European Microwave Conference (EuMC)","","2019","","","236","239","","","","10.23919/EuMC.2019.8910915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910915","Branch-line Balun;differential feeding networks;high RF isolation;in-band full duplex","Baluns;Antenna feeds;Bandwidth;Antenna measurements;Radio frequency;Interference cancellation","antenna feeds;antenna radiation patterns;baluns;broadband antennas;defected ground structures;electromagnetic wave polarisation;interference suppression;microstrip antennas;radio transceivers","self-interference circuit;analytical design equations;TX-to-RX port;high self-interference cancellation antenna;in-band full duplex communication system;dual-polarized microstrip patch antenna;high interport isolation;in-band full duplex transceiver;port linearly polarized signal;differential feedings;defected ground structure;antenna return loss bandwidth;identical differential feeding networks;wideband branch-line Balun;frequency 2.5 GHz;noise figure 47.0 dB;frequency 100.0 MHz","","","","","","","","IEEE","IEEE Conferences"
"Evaluation of Antenna Calibration and DOA Estimation Algorithms for FMCW Radars","M. Stephan; K. Wang; T. Reissland; R. Weigel; K. Wu; F. Lurz","Institute for Electronics Engineering, Friedrich-Alexander-University Erlangen-Nuremberg,Erlangen,Germany; Poly-Grames Research Center, Polytechnique Montreal,Montreal,Quebec,Canada; Institute for Electronics Engineering, Friedrich-Alexander-University Erlangen-Nuremberg,Erlangen,Germany; Institute for Electronics Engineering, Friedrich-Alexander-University Erlangen-Nuremberg,Erlangen,Germany; Poly-Grames Research Center, Polytechnique Montreal,Montreal,Quebec,Canada; Institute for Electronics Engineering, Friedrich-Alexander-University Erlangen-Nuremberg,Erlangen,Germany","2019 49th European Microwave Conference (EuMC)","","2019","","","944","947","","","","10.23919/EuMC.2019.8910916","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910916","antenna coupling;calibration;direction of arrival estimation;fmcw radar;music;mutual coupling;phased arrays","Calibration;Direction-of-arrival estimation;Estimation;Radar;Multiple signal classification;Radar antennas;Mathematical model","antenna arrays;array signal processing;calibration;CW radar;direction-of-arrival estimation;FM radar;parameter estimation;radar antennas","antenna calibration;estimation algorithms;FMCW radars;high-resolution subspace-based direction;arrival estimation methods;DOA;correct model;array steering vectors;parameter estimation;antenna array calibration;different active calibration methods;frequency-modulated continuous wave radars;presented local calibration method","","","","","","","","IEEE","IEEE Conferences"
"Active Ka-Band Radiator","P. Kohl; A. Sommer; M. Kilian; B. Falk; J. Lerche","Airbus Defence and Space,Taufkirchen,Germany,82024; Airbus Defence and Space,Taufkirchen,Germany,82024; Airbus Defence and Space,Taufkirchen,Germany,82024; Tesat Spacecom GmbH & Co. KG,Backnang,Germany,71522; Tesat Spacecom GmbH & Co. KG,Backnang,Germany,71522","2019 49th European Microwave Conference (EuMC)","","2019","","","722","725","","","","10.23919/EuMC.2019.8910917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910917","Antenna arrays;antenna feeds;horn antennas;power amplifiers;solid state circuits","Feeds;Antenna arrays;Powders;Loss measurement;Gallium nitride;Metals","active antenna arrays;antenna radiation patterns;manufacturing processes;phase control;power amplifiers","radiator elements;radiation behavior;active transmit radiator array;solid state power amplifiers;phase control;future very large array antennas;novel hybrid manufacturing process;active Ka-band radiator","","","","","","","","IEEE","IEEE Conferences"
"An Original UWB Radar Platform Based on Coherent Interleaving Sampling Technique","O. Hamdi; M. Schutz; B. Lenoir; S. Farah; S. Reynaud; A. Delias; G. Neveux; C. Decroze; D. Barataud","XLIM, UMR CNRS 7252,Limoges,87000; INOVEOS,Brive la Gaillarde,19100; INOVEOS,Brive la Gaillarde,19100; CISTEME,Limoges,87068; CISTEME,Limoges,87068; AMCAD Engineering,Limoges,87068; XLIM, UMR CNRS 7252,Limoges,87000; XLIM, UMR CNRS 7252,Limoges,87000; XLIM, UMR CNRS 7252,Limoges,87000","2019 49th European Microwave Conference (EuMC)","","2019","","","924","927","","","","10.23919/EuMC.2019.8910919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910919","Ultra WideBand radar;CIS;pulsed radar;Track and Hold Amplifier","Ultra wideband radar;Synthetic aperture radar;Signal to noise ratio;Receivers;Radar tracking;Time-domain analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Equivalent calculation method for low-pressure discharge threshold of ridge waveguide filter","R. Wang; W. Cui; Y. Li","Key Laboratory for Physical Electronics and Devices of the Ministry of Education, Xi'an Jiaotong University,Xi'an,China; National Key Laboratory of Science and Technology on Space Microwave, CAST,Xi'an,China; Key Laboratory for Physical Electronics and Devices of the Ministry of Education, Xi'an Jiaotong University,Xi'an,China","2019 49th European Microwave Conference (EuMC)","","2019","","","388","391","","","","10.23919/EuMC.2019.8910920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910920","Ridge waveguide filter;low air pressure discharge;threshold calculation;influence law","Microwave filters;Ionization;Discharges (electric);Electric fields;Band-pass filters","ionisation;ridge waveguides;waveguide filters","equivalent calculation method;low-pressure discharge threshold;high frequency breakdown calculation;ionization breakdown threshold;breakdown position;ridge waveguide filter;electric field distribution","","","","","","","","IEEE","IEEE Conferences"
"3D Compact High-Q Filter Made of High-Permittivity Ceramic","Y. Dia; L. Huitema; S. Bila; M. Thevenot; N. Delhote; C. Delaveaud","Université de Grenoble-Alpes,Grenoble,France; Université de Limoges,CNRS, XLIM UMR7252,Limoges,France; Université de Limoges,CNRS, XLIM UMR7252,Limoges,France; Université de Limoges,CNRS, XLIM UMR7252,Limoges,France; Université de Limoges,CNRS, XLIM UMR7252,Limoges,France; Université de Grenoble-Alpes,Grenoble,France","2019 49th European Microwave Conference (EuMC)","","2019","","","304","307","","","","10.23919/EuMC.2019.8910921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910921","ceramics;microwave filter;filter synthesis","Resonator filters;Microwave filters;Dielectric measurement;Band-pass filters;Solid modeling;Filtering theory;Insertion loss","band-pass filters;ceramics;microwave filters;permittivity;Q-factor;resonator filters;UHF filters","capacitive post;unloaded quality factor;miniaturized filter;high-permittivity ceramic material;miniaturization;3D compact high-Q filter made;frequency 2.5 GHz","","","","","","","","IEEE","IEEE Conferences"
"Coupling Matrix Extraction by Entries Deviation and with Use of Sherman-Morrison Formula","J. Michalczyk; J. J. Michalski","SpaceForest Ltd.,Poland; SpaceForest Ltd.,Poland","2019 49th European Microwave Conference (EuMC)","","2019","","","615","617","","","","10.23919/EuMC.2019.8910922","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910922","microwave filters;coupling matrix","Couplings;Transmission line matrix methods;Scattering parameters;Microwave filters;Microwave communication;Admittance","electromagnetic wave scattering;matrix inversion","inverse matrix;coupling matrix extraction;entries deviation;Sherman-Morrison formula;Sherman-Morrison matrix;inverse coupling matrix;corresponding scattering","","","","","","","","IEEE","IEEE Conferences"
"A 10.8-GHz GaN MMIC Load-Modulated Amplifier","A. Duh; M. Duffy; W. Hallberg; M. Pinto; T. Barton; Z. Popović","University of Colorado at Boulder,USA; University of Colorado at Boulder,USA; Chalmers University of Technology,Sweden; Chalmers University of Technology,Sweden; University of Colorado at Boulder,USA; University of Colorado at Boulder,USA","2019 49th European Microwave Conference (EuMC)","","2019","","","408","411","","","","10.23919/EuMC.2019.8910923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910923","Gallium Nitride;power amplifier;Monolithic Microwave Integrated Circuit (MMIC);Doherty;load modulation","Gain;Power generation;Gallium nitride;Transistors;Impedance matching;Load modeling;Microwave circuits","gallium compounds;III-V semiconductors;impedance matching;integrated circuit design;MMIC power amplifiers;power combiners;silicon compounds;S-parameters;wide band gap semiconductors","two-stage amplifier;PAE;load-modulated MMIC power amplifier;carrier amplifier;MMIC load-modulated amplifier;combiner network;black-box method;Doherty amplifier behaviour;size 0.25 mum;gain 7.6 dB;GaN-SiC","","","","","","","","IEEE","IEEE Conferences"
"Low Phase Noise Digital Division by 2 and by 3 of a 30 GHz Coupled Optoelectronic Oscillator","A. Collet; O. Llopis; G. Cibiel; É. Tournier","Université de Toulouse, Université de Toulouse,LAAS-CNRS, CNRS, UPS,Toulouse,France; Université de Toulouse, Université de Toulouse,LAAS-CNRS, CNRS, UPS,Toulouse,France; CNES,Toulouse,France; Université de Toulouse, Université de Toulouse,LAAS-CNRS, CNRS, UPS,Toulouse,France","2019 49th European Microwave Conference (EuMC)","","2019","","","852","855","","","","10.23919/EuMC.2019.8910924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910924","BiCMOS integrated circuits;frequency digital dividers;divide-by-three;phase noise","Phase noise;Frequency conversion;Latches;Phase locked loops;Frequency measurement;Noise measurement;Phase measurement","","","","","","","","","","IEEE","IEEE Conferences"
"RF Exposure Due to Mobile Devices Operated Close to the Human Body","C. Fernández-Rodríguez; G. Bulla; A. A. de Salles","Federal Institute for Education, Federal Institute for Education,IFRS, Science and Technology of Rio Grande do Sul,Canoas,RS,Brazil; UFRGS-Federal University of Rio Grande do Sul,Electrical Eng. Dept.,P. Alegre,RS,Brazil; UFRGS-Federal University of Rio Grande do Sul,Electrical Eng. Dept.,P. Alegre,RS,Brazil","2019 49th European Microwave Conference (EuMC)","","2019","","","264","267","","","","10.23919/EuMC.2019.8910925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910925","Radiofrequencies (RF) dosimetry;Specific Absorption Rate (SAR);Mobile Phones;Laptops;Tablets;Virtual Reality glasses","Solid modeling;Brain modeling;Virtual reality;Radio frequency;Mobile handsets;Specific absorption rate;Portable computers","biological effects of microwaves;biological tissues;dosimetry;finite difference time-domain analysis;smart phones;virtual reality","dosimetric parameters;tablets;laptops;FDTD numerical method;finite-difference time-domain;millimetric waves exposure;nervous system models;skin;virtual reality glasses;mobile phones;biological tissues;human head;specific absorption rate;SAR simulations;human body;mobile devices;RF exposure","","","","","","","","IEEE","IEEE Conferences"
"High self-interference mitigation achieved thanks to significant antenna isolation and advanced RF frontend for In-Band Full-Duplex communications","C. Jouvaud; D. Dassonville; P. Rosson","CEA-Leti,Grenoble,France,38054; CEA-Leti,Grenoble,France,38054; CEA-Leti,Grenoble,France,38054","2019 49th European Microwave Conference (EuMC)","","2019","","","1072","1075","","","","10.23919/EuMC.2019.8910926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910926","In-band Full-Duplex;Self-Interference Cancellation;antenna isolation;front-end;polarization","Antenna measurements;Interference cancellation;Receivers;Radio frequency;Patch antennas;Transmitting antennas","antenna radiation patterns;electromagnetic wave polarisation;interference suppression;microstrip antennas;radio transceivers;radiofrequency interference;UHF antennas","digital cancellation techniques;SI cancellation;cross-polarized ports;particular patch antenna;digital cancellers;high self-interference mitigation;in-band full-duplex communications;in-band full-duplex applications;dual polarized antenna;nonlinear distortion;noise figure 47.5 dB;noise figure -20.0 dB;noise figure 48.9 dB;noise figure 103.0 dB","","","","","","","","IEEE","IEEE Conferences"
"High self-interference mitigation achieved thanks to significant antenna isolation and advanced RF frontend for In-Band Full-Duplex communications","C. Jouvaud; D. Dassonville; P. Rosson","CEA-Leti,Grenoble,France,38054; CEA-Leti,Grenoble,France,38054; CEA-Leti,Grenoble,France,38054","2019 49th European Microwave Conference (EuMC)","","2019","","","1072","1075","","","","10.23919/EuMC.2019.8910926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910926","In-band Full-Duplex;Self-Interference Cancellation;antenna isolation;front-end;polarization","Antenna measurements;Interference cancellation;Receivers;Radio frequency;Patch antennas;Transmitting antennas","antenna radiation patterns;electromagnetic wave polarisation;interference suppression;microstrip antennas;radio transceivers;radiofrequency interference;UHF antennas","digital cancellation techniques;SI cancellation;cross-polarized ports;particular patch antenna;digital cancellers;high self-interference mitigation;in-band full-duplex communications;in-band full-duplex applications;dual polarized antenna;nonlinear distortion;noise figure 47.5 dB;noise figure -20.0 dB;noise figure 48.9 dB;noise figure 103.0 dB","","","","","","","","IEEE","IEEE Conferences"
