"Exponentially decreasing error model in approximating measured magnetic field of a body","K. Mori","Dept. of Appl. Phys., Nat. Defense Acad., Yokosuka, Japan","IEEE Transactions on Magnetics","","1988","24","2","1998","2003","","","","10.1109/20.11671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11671","","Magnetic field measurement;Probes;Magnetometers;Space vehicles;Working environment noise;Power system harmonics;Estimation error;Position measurement;Size measurement;Magnetic noise","magnetic field measurement;magnetometers;measurement errors","exponentially decreasing error model;measured magnetic field;magnetic body;magnetometer probes;harmonic functions","","3","","","","","","IEEE","IEEE Conferences"
"Signal-to-noise ratio of pilot tracking tones embedded in binary coded signals","K. Immink","Philips Res. Lab., Eindhoven, Netherlands","IEEE Transactions on Magnetics","","1988","24","2","2004","2009","","","","10.1109/20.11672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11672","","Signal to noise ratio;Servomechanisms;Frequency;Magnetic separation;Magnetic heads;Digital recording;Streaming media;Data processing;Audio tapes","codes;magnetic tapes","SNR;TDM;FDM;pilot tracking tones;binary coded signals;signal-to-noise ratio;redundancy;pilot tracking tone limits;bandwidth;servo system;polarity switch technique;fixed disparity format","","9","","","","","","IEEE","IEEE Conferences"
"Digital recording properties of thin metallic recording media","R. Noyau; B. Middleton; J. Miles","Dept. of Electr. & Electron. Eng., Manchester Polytech., UK; Dept. of Electr. & Electron. Eng., Manchester Polytech., UK; Dept. of Electr. & Electron. Eng., Manchester Polytech., UK","IEEE Transactions on Magnetics","","1988","24","2","2010","2011","","","","10.1109/20.11673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11673","","Digital recording;Remanence;Magnetic heads;Disk recording;Magnetic properties;Coercive force;Saturation magnetization;Magnetic hysteresis;Space vector pulse width modulation;Writing","magnetic hysteresis;magnetic recording;magnetic thin films;metallic thin films;remanence","thin metallic recording media;digital recording properties;remanence;hysteresis loop squareness","","1","","","","","","IEEE","IEEE Conferences"
"Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Vol.I. Architecture Track (Cat. No.88TH0209-7)","","","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","0_1","","","","","10.1109/HICSS.1988.11732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11732","","","computer architecture;computer science education","hardware architectures;computer curricula;accreditation;parallel architectures;RISCs;GaAs architecture;mapping algorithms;parallel processors","","","","","","","","IEEE","IEEE Conferences"
"High computation performance through efficient access of data structures","P. Hulina; L. Coraor; O. Morean","Dept. of Electr. Eng., Pennsylvania State Univ., PA, USA; Dept. of Electr. Eng., Pennsylvania State Univ., PA, USA; Dept. of Electr. Eng., Pennsylvania State Univ., PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","4","9","","","","10.1109/HICSS.1988.11737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11737","","High performance computing;Data structures;Coprocessors;Very large scale integration;Memory management;Data processing;Computer languages;High level languages;Concurrent computing;System performance","data structures;performance evaluation;VLSI","data structures;access coprocessor;performance;VLSI processor;program execution time;matrix multiplication algorithm","","1","","","","","","IEEE","IEEE Conferences"
"Back end architecture based on transformed inverted lists-A surrogate file structure for a very large data/knowledge base","N. Hachem; P. Berra","Dept. of Electr. & Comput. Eng., Syracuse Univ., NY, USA; Dept. of Electr. & Comput. Eng., Syracuse Univ., NY, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","10","19","","","","10.1109/HICSS.1988.11738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11738","","Artificial intelligence;Knowledge management;Knowledge based systems;Indexing;Image databases;Information resources;Information retrieval;Computer architecture;Application software;Image coding","data structures;database management systems;parallel architectures","very large database;transformed inverted lists;surrogate file structure;knowledge base;parallel back-end architecture;inverted list-indexing scheme;storage overhead;query response time","","2","","","","","","IEEE","IEEE Conferences"
"MUTABOR-A coprocessor supporting object-oriented memory management and error recovery","J. Kaiser; E. Nett; R. Kroger","Gesellschaft fur Math. und Datenverarbeitung mbH, St. Augustin, West Germany; Gesellschaft fur Math. und Datenverarbeitung mbH, St. Augustin, West Germany; Gesellschaft fur Math. und Datenverarbeitung mbH, St. Augustin, West Germany","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","20","29","","","","10.1109/HICSS.1988.11739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11739","","Coprocessors;Memory management;Hardware;Fault tolerant systems;Protection;Prototypes;Permission;Project management;Multiprocessing systems;Access control","fault tolerant computing;multiprocessing systems;storage management","simulation results;MUTABOR;coprocessor;object-oriented memory management;error recovery;fault-tolerant multiprocessor system;distributed system architecture;microprogrammable engine;address translation cache","","3","","","","","","IEEE","IEEE Conferences"
"HPSm2: A refined single-chip microengine","W. Hwu; Y. Patt","Coord. Sci. Lab., Illinois Univ., Urbana, IL, USA; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","30","40","","","","10.1109/HICSS.1988.11740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11740","","Microarchitecture;CMOS technology;Clocks;Registers;Logic;Decoding;VLIW;Hardware;Computer science;Very large scale integration","microprocessor chips","HPSm2;refined single-chip microengine;performance improvement;compiler","","","","","","","","IEEE","IEEE Conferences"
"A VLSI join module","A. Hurson; C. Petrie; J. Cheng","Dept. of Electr. Eng., Pennsylvania State Univ., University Park, PA, USA; Dept. of Electr. Eng., Pennsylvania State Univ., University Park, PA, USA; Dept. of Electr. Eng., Pennsylvania State Univ., University Park, PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","41","49","","","","10.1109/HICSS.1988.11741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11741","","Very large scale integration;Database machines;Relational databases;Spatial databases;Parallel algorithms;Application software;Hardware;Data engineering;Design engineering;Data security","computer architecture;database management systems;microprocessor chips;modules;VLSI","VLSI join module;join operation implementations;database machines;associative parallel algorithm","","4","","","","","","IEEE","IEEE Conferences"
"An exercise in high level language architecture design","M. Thazhuthaveetil","Dept. of Electr. Eng., Pennsylvania State Univ., University Park, PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","50","58","","","","10.1109/HICSS.1988.11742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11742","","High level languages;Computer architecture;Computer languages;Assembly;Vents;Machine intelligence;Sampling methods;Data structures;Writing","computer architecture;LISP","high level language architecture design;programming languages;Ada;artificial intelligence programming;computer architectures;Lisp;program execution","","","","","","","","IEEE","IEEE Conferences"
"Multiple-bus multiprocessor systems","D. Pease","Dept. of Electr. & Comput. Eng., Syracuse Univ., NY, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","59","69","","","","10.1109/HICSS.1988.11743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11743","","Multiprocessing systems;Petri nets;Bandwidth;Multiprocessor interconnection networks;Computer architecture;Power engineering and energy;Microprocessors;Costs;System performance;Degradation","multiprocessing systems","multiple-bus multiprocessor system;tightly coupled architecture;shared memory;shared I/O;exponentially distributed memory cycle","","","","","","","","IEEE","IEEE Conferences"
"A multi-transputer architecture for parallel logic programs","P. Biswas; S. Su; D. Wright","Dept. of Comput. Sci. & Eng., Southern Methodist Univ., Dallas, TX, USA; Dept. of Comput. Sci. & Eng., Southern Methodist Univ., Dallas, TX, USA; Dept. of Comput. Sci. & Eng., Southern Methodist Univ., Dallas, TX, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","70","79","","","","10.1109/HICSS.1988.11744","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11744","","Parallel processing;Message passing;Computer architecture;Logic design;Explosives;Testing;Concurrent computing;Memory management;Computer science;Design engineering","computer architecture;logic programming;multiprocessing systems;parallel programming","multitransputer architecture;parallel logic programs;message-passing abstract machine model;execution model;demand-driven OR-parallel execution scheme;restricted-AND-parallel execution;dereferencing;trail stack;backtracking;Occam","","1","","","","","","IEEE","IEEE Conferences"
"The DSI and below: The architelcture/hardware component of a computer science curriculum","Y. Patt","Div. of Comput. Sci., California Univ., Berkeley, CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","81","84","","","","10.1109/HICSS.1988.11746","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11746","","Hardware;Computer science;Computer architecture;Assembly;Registers;Counting circuits;Protection;Education;Keyboards","computer architecture;computer science education","dynamic/static interface;computer science curriculum;computer architecture;undergraduate material;sophomore level;machine-structures course","","1","","","","","","IEEE","IEEE Conferences"
"Teaching computer architecture as engineering design with VLSI","S. Levitan; J. Cain","Dept. of Electr. Eng., Pittsburgh Univ., PA, USA; Dept. of Electr. Eng., Pittsburgh Univ., PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","85","90","","","","10.1109/HICSS.1988.11747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11747","","Education;Computer architecture;Design engineering;Very large scale integration;Process design;Computer science;Testing;Decision making;Design methodology;Modems","computer architecture;computer science education","computer architecture teaching;engineering design;VLSI;undergraduate curriculum;computer science;electrical engineering;design project","","","","","","","","IEEE","IEEE Conferences"
"Logic design education at Stanford University","J. Wakerly; E. McCluskey","Dept. of Electr. Eng. & Comput. Sci., Stanford Univ., CA, USA; Dept. of Electr. Eng. & Comput. Sci., Stanford Univ., CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","91","98","","","","10.1109/HICSS.1988.11748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11748","","Logic design;Laboratories;CMOS logic circuits;Combinational circuits;Logic circuits;Pulse inverters;Sequential circuits;Logic functions;Logic devices;CMOS technology","computer science education;logic design","Stanford University;logic design courses;Computer Systems Laboratory;undergraduate lecture;laboratory course;undergraduate laboratory;CAE;computer-aided engineering","","1","","","","","","IEEE","IEEE Conferences"
"Computer architecture education: An integrated classroom and laboratory experience","M. Mulder; O. Samman","Dept. of Electr. Eng., Portland Univ., OR, USA; Dept. of Electr. Eng., Portland Univ., OR, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","99","105","","","","10.1109/HICSS.1988.11749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11749","","Computer architecture;Computer science education;Laboratories;Computer peripherals;Computer aided instruction;Computer interfaces;Communication system control;Control systems;Application software;Logic design","computer architecture;computer science education","computer architecture education;integrated classroom and laboratory experience;graduate-level student;problem-solving;design skills","","","","","","","","IEEE","IEEE Conferences"
"Computer science accreditation-real needs, real concerns, real progress","S. Zweben","Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","106","110","","","","10.1109/HICSS.1988.11752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11752","","Computer science;Accreditation;Computer science education;Computer Society;Information science;Publishing;Educational technology;Educational institutions;Government;Springs","computer science education","Computing Sciences Accreditation Board","","","","","","","","IEEE","IEEE Conferences"
"Observations on accreditation of computer science programs-the experience of a small liberal arts college","R. Cupper","Dept. of Comput. Sci., Allegheny Coll., Meadville, PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","111","119","","","","10.1109/HICSS.1988.11753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11753","","Accreditation;Computer science;Subspace constraints;Educational institutions;Art;Computer science education;Machinery;History;Educational programs;Calendars","computer science education","accreditation;computer science programs;small liberal arts college;computer science education;Computer Science Accreditation Board","","","","","","","","IEEE","IEEE Conferences"
"Computer science accreditation and the curriculum: a delicate partnership","A. Tucker","Colgate Univ., Hamilton, NY, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","120","123","","","","10.1109/HICSS.1988.11754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11754","","Computer science;Accreditation;Laboratories;Standards development;Computer Society;Computer science education;Mathematics;Data structures;Software design;Computer languages","computer science education;standards","curriculum;computer science accreditation standards;Association for Computing Machinery;IEEE Computer Society","","1","","","","","","IEEE","IEEE Conferences"
"SAGA and CONDENSE: a two-phase approach for the implementation of recurrence equations on multiprocessor architectures","J. Delosme; I. Ipsen","Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","126","130","","","","10.1109/HICSS.1988.11756","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11756","","Difference equations;Processor scheduling;Nonlinear equations;Systolic arrays;Computer architecture;Computer science;Application software;Optimal scheduling;Character generation;Data analysis","computer architecture;multiprocessing systems","SAGA;CONDENSE;two-phase approach;recurrence equations;multiprocessor architectures;schedules;processor assignments;minimal-time systolic implementation","","","","","","","","IEEE","IEEE Conferences"
"Mapping parallel algorithms onto general-purpose parallel machines","M. Chen","Dept. of Comput. Sci., Yale Univ., New Haven, CT, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","131","141","","","","10.1109/HICSS.1988.11757","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11757","","Parallel algorithms;Parallel machines;Parallel programming;Computer languages;Parallel processing;Large-scale systems;Computer science;Computer architecture;Hypercubes;LAN interconnection","parallel algorithms","parallel algorithms mapping;hyperstack;macroparallel abstract machine;general-purpose parallel machines;architecture-independent programming language;substitution model;functional languages;data parallelism;functional composition;recursion;Crystal;parallel modules","","","","","","","","IEEE","IEEE Conferences"
"SVD computation on the Connection Machine","L. Ewerbring; F. Luk; A. Ruttenberg","Sch. of Electr. Eng., Cornell Univ., Ithaca, NY, USA; Sch. of Electr. Eng., Cornell Univ., Ithaca, NY, USA; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","142","147","","","","10.1109/HICSS.1988.11758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11758","","Jacobian matrices;Hardware;Lattices;Signal processing algorithms;Concurrent computing;Matrix decomposition;Computer architecture;Parallel processing;Timing;Singular value decomposition","computer architecture","computation;singular-value decomposition;Connection Machine;Jacobi-type approach;massive parallelism;timing data;linear-time behavior","","","","","","","","IEEE","IEEE Conferences"
"A matching approach to utilizing fine-grained parallelism","R. Gupta; M. Soffa","Philips Labs., Briarcliff Manor, NY, USA; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","148","156","","","","10.1109/HICSS.1988.11759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11759","","Parallel processing;Computer architecture;Program processors;Hardware;High performance computing;Costs;Control systems;Laboratories;Computer science;Concurrent computing","parallel architectures;program compilers","matching approach;fine-grained parallelism;compiler;architecture;reconfigurable long-instruction-word machine;program code;allocation of data;multiple memory modules;memory bottleneck","","","","","","","","IEEE","IEEE Conferences"
"A dynamic-trace-driven simulator for evaluating parallelism","I. Mathieson; R. Francis","Dept. of Comput. Sci., La Trobe Univ., Bundoora, Vic., Australia; Dept. of Comput. Sci., La Trobe Univ., Bundoora, Vic., Australia","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","158","166","","","","10.1109/HICSS.1988.11761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11761","","Hardware;Analytical models;Algorithm design and analysis;Performance analysis;Computational modeling;Parallel algorithms;Parallel processing;Timing;Concurrent computing;Computer science","digital simulation;multiprocessing systems;performance evaluation","hardware overheads;dynamic-trace-driven simulator;performance;multiprocessor;modeling state;equivalent code;host processor;algorithm specification;software overheads;superminicomputer","","5","","","","","","IEEE","IEEE Conferences"
"The effect of application characteristics on performance in a parallel architecture","A. Guzman; E. Krall; P. McGehearty; N. Bagherzadeh","Adv. Comput. Archit. Program, MCC, Austin, TX, USA; Adv. Comput. Archit. Program, MCC, Austin, TX, USA; Adv. Comput. Archit. Program, MCC, Austin, TX, USA; Adv. Comput. Archit. Program, MCC, Austin, TX, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","167","173","","","","10.1109/HICSS.1988.11762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11762","","Parallel architectures;Computer architecture;Application software;Kernel;Velocity measurement;Parallel processing;Costs;Processor scheduling;Concurrent computing;Computational modeling","parallel architectures;parallel programming;performance evaluation;symbol manipulation","shared-memory hierarchical clustered architecture;performance measurement;computational speedup;application characteristics;parallel architecture;symbolic application kernels;processor starvation;fine-grain parallelism;uneven loads;foreign reference;cost scheduling;indeterminate computation;architectural parameters","","","","","","","","IEEE","IEEE Conferences"
"Reliability of the shuffle-exchange network and its variants","J. Blake; K. Trivedi","Dept. of Comput. Sci., Duke Univ., Durham, NC, USA; Dept. of Comput. Sci., Duke Univ., Durham, NC, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","174","182","","","","10.1109/HICSS.1988.11763","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11763","","Switches;Multiprocessor interconnection networks;Fault tolerance;Computer network reliability;Communication switching;Bandwidth;Multiprocessing systems;Costs;Performance analysis;Packet switching","fault tolerant computing;multiprocessor interconnection networks;redundancy","redundant shuffle-exchange network;multistage interconnection network;fault tolerance;extra stage;time-dependent reliability","","2","","","","","","IEEE","IEEE Conferences"
"TLB consistency on highly-parallel shared-memory multiprocessors","P. Teller; R. Kenner; M. Snir","Courant Inst. of Math. Sci., New York Univ., NY, USA; Courant Inst. of Math. Sci., New York Univ., NY, USA; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","184","193","","","","10.1109/HICSS.1988.11765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11765","","Buffer storage;Central Processing Unit;Delay;Application software;Contracts;Multiprocessing systems;Hardware;Multiprocessor interconnection networks","buffer storage;parallel architectures;parallel programming;storage allocation;virtual storage","translation lookaside buffer consistency;highly-parallel shared-memory multiprocessors;cache consistency;address translation;memory mapping;demand-paged virtual memory system","","6","","","","","","IEEE","IEEE Conferences"
"Hardware support for efficient execution of Ada tasking","A. Ardo","Dept. of Comput, Eng., Lund Univ., Sweden","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","194","202","","","","10.1109/HICSS.1988.11766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11766","","Hardware;Voice mail;Computer architecture;Trademarks;Government;Abortion;Optimizing compilers;Time measurement;Yarn;IEEE Policy and Procedures","Ada;parallel architectures;parallel programming;storage management","parallel programs;performance;Ada tasking;run-time support;hardware support;smart queue memory","","2","","","","","","IEEE","IEEE Conferences"
"Mesh-connected array processors with bypass capability for signal/image processing","D. Kim; K. Hwang","Electr. Eng. Syst., Univ. of Southern California, Los Angeles, CA, USA; Electr. Eng. Syst., Univ. of Southern California, Los Angeles, CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","203","210","","","","10.1109/HICSS.1988.11767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11767","","Signal processing;Image processing;Broadcasting;Very large scale integration;Computer architecture;Routing;Convolution;Hardware;Parallel processing;Concurrent computing","computational complexity;computerised signal processing;parallel algorithms;parallel architectures","mesh-connected array processors;signal processing;parallel architectures;computational complexity;image processing;SIMD array processor;mesh with bypass connections;performance;VLSI technology;massive parallelism","","8","","","","","","IEEE","IEEE Conferences"
"VLSI support for a cactus stack oriented memory organization","P. Stenstrom","Dept. of Comput. Eng., Lund Univ., Sweden","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","211","220","","","","10.1109/HICSS.1988.11768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11768","","Very large scale integration;Displays;Space technology;Distributed computing;Associative memory;Computer languages;Runtime;Magnetic heads;Hardware;Registers","content-addressable storage;data structures;file organisation;parallel architectures;parallel programming;trees (mathematics);VLSI","VLSI support;cactus stack oriented memory organization;tree;block-structured parallel languages;Ada;MIMD multiprocessor;associative memory structure;performance","","2","","","","","","IEEE","IEEE Conferences"
"Architecture for single-chip ASIC processor with integrated floating point unit","V. Oklobdzija","IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","221","229","","","","10.1109/HICSS.1988.11769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11769","","Application specific integrated circuits;Reduced instruction set computing;CMOS technology;Computer architecture;Computer aided instruction;Hardware;Integrated circuit technology;Delay;Clocks;Capacitive sensors","CMOS integrated circuits;computer interfaces;digital arithmetic;microprocessor chips;reduced instruction set computing;satellite computers;special purpose computers;VLSI","single-chip ASIC processor;integrated floating point unit;RISC architecture;serial I/O units;CMOS-ASIC technology","","","","","","","","IEEE","IEEE Conferences"
"A RISC architecture for multitasking","D. Quammen; D. DuBose; D. Tabak","George Mason Univ., Fairfax, VA, USA; George Mason Univ., Fairfax, VA, USA; George Mason Univ., Fairfax, VA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","230","237","","","","10.1109/HICSS.1988.11770","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11770","","Reduced instruction set computing;Multitasking;Registers;Architecture;Switches;Data structures;Statistics;Computer aided instruction;Computer languages;Handicapped aids","buffer storage;data structures;multiprogramming;reduced instruction set computing","RISC architecture;multitasking;LIFO stack;multiple register stacks;register-housed data structures","","2","","","","","","IEEE","IEEE Conferences"
"Organization, management and VLSI implementation of a multiple register window file for LISP-oriented architectures","B. Furht; H. Aboalsamh; W. Chia; Y. Lai","Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA; Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA; Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA; Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","238","247","","","","10.1109/HICSS.1988.11771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11771","","Very large scale integration;Registers;Reduced instruction set computing;Computer architecture;Artificial intelligence;Environmental management;Hardware;Statistics;Application software;Workstations","file organisation;LISP;performance evaluation;reduced instruction set computing;VLSI","VLSI architecture;multiple register window file organisation;free variables;performance;LISP-oriented architectures;RISC;bound variables","","1","","","","","","IEEE","IEEE Conferences"
"Process graph analyzer: a front end tool for VHDL behavioral synthesis","J. Bhasker","Honeywell Corp. Syst. Dev. Div., Golden Valley, NM, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","248","255","","","","10.1109/HICSS.1988.11772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11772","","Control system synthesis;Optimizing compilers;Signal processing algorithms;Algorithm design and analysis;Network synthesis;Signal synthesis;Digital systems;Hardware design languages;Circuit synthesis;Program processors","circuit layout CAD;graph theory;logic CAD;specification languages","silicon compiler;optimising compiler;VHDL behavioral synthesis;front end;electronic CAD system;behavioral description;VHDL;VHSIC Hardware Description Language;register-transfer level;process graph analyzer;design representation;MIMOLA synthesis system;parallelization tool;control-state partitioning","","5","","","","","","IEEE","IEEE Conferences"
"A compiler-writer's view of GaAs computer system design","H. Dietz; C. Chi","Sch. of Electr. Eng., Purdue Univ., West Lafayette, IN, USA; Sch. of Electr. Eng., Purdue Univ., West Lafayette, IN, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","256","265","","","","10.1109/HICSS.1988.11773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11773","","Gallium arsenide;Guidelines;Reduced instruction set computing;Silicon;System performance;Hardware;Control systems;Communication switching;Design optimization;Optimizing compilers","computer architecture;gallium arsenide;III-V semiconductors;integrated circuit technology;program compilers;VLSI","compilers;switching times;communication-bandwidth;circuit-density factors;design guidelines;GaAs computer system design;Si technology","","1","","","","","","IEEE","IEEE Conferences"
"Register allocation for GaAs computer systems","C. Chi; H. Dietz","Sch. of Electr. Eng., Purdue Univ., West Lafayette, IN, USA; Sch. of Electr. Eng., Purdue Univ., West Lafayette, IN, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","266","274","","","","10.1109/HICSS.1988.11774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11774","","Registers;Gallium arsenide;Silicon;Reduced instruction set computing;System performance;Very large scale integration;Cost function;Computational complexity;Communication switching;Delay systems","computational complexity;gallium arsenide;graph theory;III-V semiconductors;microprocessor chips;storage allocation;VLSI","VLSI processor;register allocation;graph-based scheme;minimum execution-time;spilling conditions;computational complexity;GaAs computer systems","","2","","","","","","IEEE","IEEE Conferences"
"Modelling and analysis of stochastic propagation delays in GaAs adders","B. Perunicic; S. Lakhani; V. Milutinovic","Dept. of Electr. Eng., Illlinois Univ., Urbana, IL, USA; ; ","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","275","286","","","","10.1109/HICSS.1988.11775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11775","","Stochastic processes;Added delay;Propagation delay;Gallium arsenide;Silicon;Computer architecture;Registers;Microprocessors;Probability distribution;Probability density function","adders;delays;gallium arsenide;III-V semiconductors;performance evaluation;probability;radiation hardening (electronics);statistical analysis","radiation hardening;stochastic propagation delays;GaAs adders;computer architecture design","","2","","","","","","IEEE","IEEE Conferences"
"A RISC architectural design of the HERMES multiprocessor vision machine","N. Bourbakis; D. Tabak","Sch. of Inf. Technol. & Eng., George Mason Univ., Fairfax, VA, USA; Sch. of Inf. Technol. & Eng., George Mason Univ., Fairfax, VA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","287","293","","","","10.1109/HICSS.1988.11776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11776","","Reduced instruction set computing;Computer architecture;Hardware;Machine vision;Switches;Information technology;Systolic arrays;Concurrent computing;Computer vision;Power generation","bit-slice computers;computer vision;microprocessor chips;multiprocessing systems;reduced instruction set computing","heterogeneous real time systolic array;RISC architectural design;HERMES multiprocessor vision machine;2-D photoarray;low-level processor node;bit-sliced component;8 bit;16 bit;32 bit","","","","","","","","IEEE","IEEE Conferences"
