"VaTeX: A Large-Scale, High-Quality Multilingual Dataset for Video-and-Language Research","X. Wang; J. Wu; J. Chen; L. Li; Y. Wang; W. Y. Wang","University of California. Santa Barbara; University of California. Santa Barbara; Fudan University; ByteDance AI Lab; UC Santa Barbara; UC Santa Barbara","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4580","4590","","","","10.1109/ICCV.2019.00468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010676","","Task analysis;Natural languages;Spatiotemporal phenomena;Motion pictures;Visualization;Bars;Social network services","","","","","","","","","","IEEE","IEEE Conferences"
"Towards Precise End-to-End Weakly Supervised Object Detection Network","K. Yang; D. Li; Y. Dou","NUDT; School of Computer Science. National University of Defense Technology; National University of Defense Technology","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8371","8380","","","","10.1109/ICCV.2019.00846","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010677","","Detectors;Feature extraction;Object detection;Proposals;Training;Task analysis;Testing","","","","","","","","","","IEEE","IEEE Conferences"
"Learning Spatial Awareness to Improve Crowd Counting","Z. Cheng; J. Li; Q. Dai; X. Wu; A. Hauptmann","Carnegie Mellon University; Microsoft Research; Microsoft Research; Southwest Jiaotong University; Carnegie Mellon University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6151","6160","","","","10.1109/ICCV.2019.00625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010678","","Head;Feature extraction;Estimation;Optimization;Task analysis;Training;Benchmark testing","","","","1","","","","","","IEEE","IEEE Conferences"
"PointAE: Point Auto-Encoder for 3D Statistical Shape and Texture Modelling","H. Dai; L. Shao","Inception Institute of Artificial Intelligence; Inception Institute of Artificial Intelligence","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","5409","5418","","","","10.1109/ICCV.2019.00551","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010679","","Shape;Three-dimensional displays;Solid modeling;Data models;Principal component analysis;Training;Adaptation models","","","","","","","","","","IEEE","IEEE Conferences"
"Recursive Cascaded Networks for Unsupervised Medical Image Registration","S. Zhao; Y. Dong; E. Chang; Y. Xu","Tsinghua University; Tsinghua University; Microsoft Asia; Beihang University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","10599","10609","","","","10.1109/ICCV.2019.01070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010680","","Image registration;Strain;Computer architecture;Three-dimensional displays;Biomedical imaging;Training;Liver","","","","","","","","","","IEEE","IEEE Conferences"
"MultiSeg: Semantically Meaningful, Scale-Diverse Segmentations From Minimal User Input","J. H. Liew; S. Cohen; B. Price; L. Mai; S. Ong; J. Feng","NUS; Adobe Research; Adobe; Adobe Research; NUS; NUS","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","662","670","","","","10.1109/ICCV.2019.00075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010681","","Image segmentation;Training;Proposals;Feature extraction;Task analysis;Training data;Network architecture","","","","","","","","","","IEEE","IEEE Conferences"
"ELF: Embedded Localisation of Features in Pre-Trained CNN","A. Benbihi; M. Geist; C. Pradalier","GeorgiaTech Lorraine; Google Brain; GeorgiaTech Lorraine","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","7939","7948","","","","10.1109/ICCV.2019.00803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010682","","Feature extraction;Detectors;Ground penetrating radar;Geophysical measurement techniques;Training;Standards;Task analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Learning to Rank Proposals for Object Detection","Z. Tan; X. Nie; Q. Qian; N. Li; H. Li","Alibaba Group; NUS; Alibaba Group; Alibaba; Alibaba Group","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8272","8280","","","","10.1109/ICCV.2019.00836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010683","","Training;Detectors;Object detection;Feature extraction;Task analysis;Quantization (signal);Computer vision","","","","","","","","","","IEEE","IEEE Conferences"
"Sampling-Free Epistemic Uncertainty Estimation Using Approximated Variance Propagation","J. Postels; F. Ferroni; H. Coskun; N. Navab; F. Tombari","Autonomous Intelligent Driving GmbH; Autonomous Intelligent Driving GmbH; Technical University of Munich; TU Munich. Germany; TUM. Google","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","2931","2940","","","","10.1109/ICCV.2019.00302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010684","","Uncertainty;Neural networks;Covariance matrices;Training;Jacobian matrices;Estimation;Real-time systems","","","","","","","","","","IEEE","IEEE Conferences"
"DUAL-GLOW: Conditional Flow-Based Generative Model for Modality Transfer","H. Sun; R. Mehta; H. Zhou; Z. Huang; S. Johnson; V. Prabhakaran; V. Singh","Shandong University; University of Wisconsin-Madison; University of Wisconsin Madison; University of Wisconsin-Madison; University of Wisconsin-Madison; University of Wisconsin-Madison; University of Wisconsin-Madison USA","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","10610","10619","","","","10.1109/ICCV.2019.01071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010685","","Positron emission tomography;Magnetic resonance imaging;Computational modeling;Image generation;Diseases;Task analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Holistic++ Scene Understanding: Single-View 3D Holistic Scene Parsing and Human Pose Estimation With Human-Object Interaction and Physical Commonsense","Y. Chen; S. Huang; T. Yuan; Y. Zhu; S. Qi; S. Zhu","UCLA; UCLA; UCLA; UCLA; UCLA; UCLA","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8647","8656","","","","10.1109/ICCV.2019.00874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010686","","Three-dimensional displays;Layout;Task analysis;Image reconstruction;Pose estimation;Two dimensional displays","","","","","","","","","","IEEE","IEEE Conferences"
"Reciprocal Multi-Layer Subspace Learning for Multi-View Clustering","R. Li; C. Zhang; H. Fu; X. Peng; J. T. Zhou; Q. Hu","Tian Jin University; Tianjin university; Inception Institute of Artificial Intelligence; College of Computer Science. Sichuan Univerisity; IHPC. ASTAR; Tianjin University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8171","8179","","","","10.1109/ICCV.2019.00826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010687","","Correlation;Linear programming;Matrix decomposition;Clustering algorithms;Encoding;Data models;Computer vision","","","","","","","","","","IEEE","IEEE Conferences"
"Learning to Collocate Neural Modules for Image Captioning","X. Yang; H. Zhang; J. Cai","Nanyang Technological University; Nanyang Technological University; Nanyang Technological University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4249","4259","","","","10.1109/ICCV.2019.00435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010688","","Visualization;Training;Task analysis;Cognition;Dogs;Decoding;Neural networks","","","","2","","","","","","IEEE","IEEE Conferences"
"Free-Form Image Inpainting With Gated Convolution","J. Yu; Z. Lin; J. Yang; X. Shen; X. Lu; T. Huang","UIUC; Adobe Research; Adobe; ByteDance AI Lab; Adobe; UIUC","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4470","4479","","","","10.1109/ICCV.2019.00457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010689","","Convolution;Logic gates;Gallium nitride;Task analysis;Semantics;Image color analysis;Training","","","","3","","","","","","IEEE","IEEE Conferences"
"Jointly Aligning Millions of Images With Deep Penalised Reconstruction Congealing","R. Annunziata; C. Sagonas; J. Cali","Onfido; Onfido; Blue Prism","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","81","90","","","","10.1109/ICCV.2019.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010690","","Optimization;Image reconstruction;Image coding;Robustness;Computer vision;Image resolution;Task analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Unsupervised Collaborative Learning of Keyframe Detection and Visual Odometry Towards Monocular Deep SLAM","L. Sheng; D. Xu; W. Ouyang; X. Wang","Beihang University; University of Oxford; The University of Sydney; Chinese University of Hong Kong. Hong Kong","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4301","4310","","","","10.1109/ICCV.2019.00440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010691","","Visual odometry;Visualization;Simultaneous localization and mapping;Task analysis;Cameras;Machine learning;Optimization","","","","","","","","","","IEEE","IEEE Conferences"
"Co-Evolutionary Compression for Unpaired Image Translation","H. Shu; Y. Wang; X. Jia; K. Han; H. Chen; C. Xu; Q. Tian; C. Xu","Huawei Noah's Ark Lab; Huawei Noah's Ark Lab; Huawei Noah's Ark Lab; Huawei Noah's Ark Lab; Peking University; Huawei Noah's Ark Lab; Huawei Noah’s Ark Lab; University of Sydney","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","3234","3243","","","","10.1109/ICCV.2019.00333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010692","","Generators;Image coding;Task analysis;Gallium nitride;Training;Neural networks;Convolution","","","","","","","","","","IEEE","IEEE Conferences"
"Learning to Reconstruct 3D Manhattan Wireframes From a Single Image","Y. Zhou; H. Qi; Y. Zhai; Q. Sun; Z. Chen; L. Wei; Y. Ma","UC Berkeley; UC Berkeley; UC Berkeley; Adobe Research; ByteDance AI Lab; Adobe Research; UC Berkeley","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","7697","7706","","","","10.1109/ICCV.2019.00779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010693","","Junctions;Three-dimensional displays;Geometry;Neural networks;Heating systems;Feature extraction;Image reconstruction","","","","1","","","","","","IEEE","IEEE Conferences"
"Zero-Shot Emotion Recognition via Affective Structural Embedding","C. Zhan; D. She; S. Zhao; M. Cheng; J. Yang","Nankai University; Nankai University; University of California Berkeley; Nankai University; Nankai University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","1151","1160","","","","10.1109/ICCV.2019.00124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010694","","Semantics;Visualization;Emotion recognition;Training;Psychology;Task analysis;Bridges","","","","","","","","","","IEEE","IEEE Conferences"
"Linearly Converging Quasi Branch and Bound Algorithms for Global Rigid Registration","N. Dym; S. Kovalsky","Duke University; Duke University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","1628","1636","","","","10.1109/ICCV.2019.00171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010695","","Three-dimensional displays;Optimization;Shape;Two dimensional displays;Convergence;Complexity theory;Iterative closest point algorithm","","","","","","","","","","IEEE","IEEE Conferences"
"Visual Semantic Reasoning for Image-Text Matching","K. Li; Y. Zhang; K. Li; Y. Li; Y. Fu","Northeastern University; Northeastern University; Northeastern University; Northeastern University; Northeastern University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4653","4661","","","","10.1109/ICCV.2019.00475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010696","","Semantics;Cognition;Visualization;Image representation;Feature extraction;Correlation;Image edge detection","","","","4","","","","","","IEEE","IEEE Conferences"
"Pixel2Mesh++: Multi-View 3D Mesh Generation via Deformation","C. Wen; Y. Zhang; Z. Li; Y. Fu","Fudan University; Google LLC; Nuro; Fudan University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","1042","1051","","","","10.1109/ICCV.2019.00113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010697","","Shape;Three-dimensional displays;Strain;Solid modeling;Color;Cameras;Geometry","","","","","","","","","","IEEE","IEEE Conferences"
"Shape Reconstruction Using Differentiable Projections and Deep Priors","M. Gadelha; R. Wang; S. Maji","University of Massachusetts Amherst; U Massachusetts; University of Massachusetts. Amherst","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","22","30","","","","10.1109/ICCV.2019.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010698","","Shape;Image reconstruction;Three-dimensional displays;Noise measurement;Task analysis;Transforms;Bayes methods","","","","","","","","","","IEEE","IEEE Conferences"
"Convolutional Character Networks","L. Xing; Z. Tian; W. Huang; M. Scott","Malong Technologies; The University of Adelaide; Malong Technologies; Malong Technologies","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","9125","9135","","","","10.1109/ICCV.2019.00922","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010699","","Text recognition;Character recognition;Task analysis;Training;Image recognition;Iterative methods;Neural networks","","","","","","","","","","IEEE","IEEE Conferences"
"Deep Appearance Maps","M. Maximov; T. Ritschel; L. Leal-Taixé; M. Fritz","TUM; UCL; TUM; CISPA Helmholtz Center for Information Security","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8728","8737","","","","10.1109/ICCV.2019.00882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010700","","Lighting;Two dimensional displays;Rendering (computer graphics);Task analysis;Geometry;Neural networks;Image color analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Dynamic Graph Attention for Referring Expression Comprehension","S. Yang; G. Li; Y. Yu","The University of Hong Kong; Sun Yat-sen University; Deepwise AI Lab","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4643","4652","","","","10.1109/ICCV.2019.00474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010701","","Cognition;Visualization;Compounds;Linguistics;Computers;Differential equations;Object recognition","","","","","","","","","","IEEE","IEEE Conferences"
"Online Unsupervised Learning of the 3D Kinematic Structure of Arbitrary Rigid Bodies","U. M. Nunes; Y. Demiris","Imperial College London; Imperial College London","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","3808","3816","","","","10.1109/ICCV.2019.00391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010702","","Three-dimensional displays;Kinematics;Motion segmentation;Computer vision;Trajectory;Euclidean distance;Tracking","","","","","","","","","","IEEE","IEEE Conferences"
"Dual Attention Matching for Audio-Visual Event Localization","Y. Wu; L. Zhu; Y. Yan; Y. Yang","University of Technology Sydney; University of Technology. Sydney; Texas State University; UTS","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6291","6299","","","","10.1109/ICCV.2019.00639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010703","","Visualization;Task analysis;Feature extraction;Synchronization;Acoustics;Fuses;Video sequences","","","","","","","","","","IEEE","IEEE Conferences"
"Pose-Guided Feature Alignment for Occluded Person Re-Identification","J. Miao; Y. Wu; P. Liu; Y. Ding; Y. Yang","University of Technology Sydney; University of Technology Sydney; UTS; University of Technology. Sydney; UTS","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","542","551","","","","10.1109/ICCV.2019.00063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010704","","Probes;Feature extraction;Automobiles;Training;Image reconstruction;Vegetation;Agriculture","","","","1","","","","","","IEEE","IEEE Conferences"
"A Camera That CNNs: Towards Embedded Neural Networks on Pixel Processor Arrays","L. Bose; P. Dudek; J. Chen; S. Carey; W. Mayol-Cuevas","University of Bristol; School of Electrical and Electronic Engineering. The University of Manchester. UK; The University of Manchester; The University of Manchester; Bristol University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","1335","1344","","","","10.1109/ICCV.2019.00142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010705","","Registers;Parallel processing;Hardware;Neural networks;Sensor arrays","","","","","","","","","","IEEE","IEEE Conferences"
"Generating Easy-to-Understand Referring Expressions for Target Identifications","M. Tanaka; T. Itamochi; K. Narioka; I. Sato; Y. Ushiku; T. Harada","The University of Tokyo; NVIDIA; DENSO CORPORATION; Denso IT Laboratory; The University of Tokyo; The University of Tokyo / RIKEN","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","5793","5802","","","","10.1109/ICCV.2019.00589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010706","","Feature extraction;Context modeling;Data mining;Robots;Symbiosis;Natural languages;Task analysis","","","","","","","","","","IEEE","IEEE Conferences"
"The LogBarrier Adversarial Attack: Making Effective Use of Decision Boundary Information","C. Finlay; A. Pooladian; A. Oberman","McGill University; McGill University; McGill University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4861","4869","","","","10.1109/ICCV.2019.00496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010707","","Perturbation methods;Optimization;Predictive models;Robustness;Upper bound;Best practices;Benchmark testing","","","","","","","","","","IEEE","IEEE Conferences"
"Deep Metric Learning With Tuplet Margin Loss","B. Yu; D. Tao","University of Sydney; University of Sydney","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6489","6498","","","","10.1109/ICCV.2019.00659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010708","","Measurement;Task analysis;Visualization;Training;Convergence;Face recognition;Bars","","","","","","","","","","IEEE","IEEE Conferences"
"Scaling and Benchmarking Self-Supervised Visual Representation Learning","P. Goyal; D. Mahajan; A. Gupta; I. Misra","Facebook Inc.; Facebook; CMU/FAIR; Facebook AI Research","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6390","6399","","","","10.1109/ICCV.2019.00649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010709","","Task analysis;Complexity theory;Visualization;Benchmark testing;Data models;Image color analysis;Navigation","","","","2","","","","","","IEEE","IEEE Conferences"
"DynamoNet: Dynamic Action and Motion Network","A. Diba; V. Sharma; L. Van Gool; R. Stiefelhagen","KU Leuven; Karlsruhe Institute of Technology; ETH Zurich; Karlsruhe Institute of Technology","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6191","6200","","","","10.1109/ICCV.2019.00629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010710","","Dynamics;Videos;Three-dimensional displays;Kernel;Task analysis;Feature extraction;Convolution","","","","","","","","","","IEEE","IEEE Conferences"
"GAN-Tree: An Incrementally Learned Hierarchical Generative Framework for Multi-Modal Data Distributions","J. N. Kundu; M. Gor; D. Agrawal; V. B. Radhakrishnan","Indian Institute of Science; Indian Institute of Science; Indian Institute of Technology Roorkee. IITR; Indian Institute of Science","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8190","8199","","","","10.1109/ICCV.2019.00828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010711","","Gallium nitride;Generators;Training;Data models;Clustering algorithms;Periodic structures;Task analysis","","","","","","","","","","IEEE","IEEE Conferences"
"Bayesian Graph Convolution LSTM for Skeleton Based Action Recognition","R. Zhao; K. Wang; H. Su; Q. Ji","Amazon; RPI; IBM; Rensselaer Polytechnic Institute","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6881","6891","","","","10.1109/ICCV.2019.00698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010712","","Convolution;Skeleton;Bayes methods;Hidden Markov models;Data models;Probabilistic logic;Kernel","","","","","","","","","","IEEE","IEEE Conferences"
"Adversarial Defense by Restricting the Hidden Space of Deep Neural Networks","A. Mustafa; S. Khan; M. Hayat; R. Goecke; J. Shen; L. Shao","Inception Institute of Artificial Intelligence; Australian National University. ANU; University of Canberra; University of Canberra; Inception Institute of Artificial Intelligence; Inception Institute of Artificial Intelligence","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","3384","3393","","","","10.1109/ICCV.2019.00348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010713","","Perturbation methods;Robustness;Training;Optimization;Neural networks;Marine vehicles;Iterative methods","","","","1","","","","","","IEEE","IEEE Conferences"
"Action Recognition With Spatial-Temporal Discriminative Filter Banks","B. M. Martínez; D. Modolo; Y. Xiong; J. Tighe","Amazon. USA; Amazon; Amazon; Amazon","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","5481","5490","","","","10.1109/ICCV.2019.00558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010714","","Three-dimensional displays;Solid modeling;Two dimensional displays;Benchmark testing;Visualization;Task analysis;Aggregates","","","","","","","","","","IEEE","IEEE Conferences"
"ForkNet: Multi-Branch Volumetric Semantic Completion From a Single Depth Image","Y. Wang; D. J. Tan; N. Navab; F. Tombari","Technische Universität München; Google; TU Munich. Germany; TUM. Google","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8607","8616","","","","10.1109/ICCV.2019.00870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010715","","Three-dimensional displays;Semantics;Image reconstruction;Shape;Generators;Task analysis;Training","","","","","","","","","","IEEE","IEEE Conferences"
"Scale-Aware Trident Networks for Object Detection","Y. Li; Y. Chen; N. Wang; Z. Zhang","Peking University; CASIA; TuSimple; Chinese Academy of Sciences. China","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6053","6062","","","","10.1109/ICCV.2019.00615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010716","","Feature extraction;Training;Detectors;Object detection;Proposals;Semantics;Computer architecture","","","","8","","","","","","IEEE","IEEE Conferences"
"HarDNet: A Low Memory Traffic Network","P. Chao; C. Kao; Y. Ruan; C. Huang; Y. Lin","university of michigan; National Tsing Hua University; National Tsing Hua University; NTHU; National Tsing Hua University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","3551","3560","","","","10.1109/ICCV.2019.00365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010717","","Random access memory;Harmonic analysis;Tensile stress;Neural networks;Task analysis;Computer architecture;Power demand","","","","","","","","","","IEEE","IEEE Conferences"
"Deep Single-Image Portrait Relighting","H. Zhou; S. Hadap; K. Sunkavalli; D. Jacobs","UMD; Adobe; Adobe Research; University of Maryland. USA","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","7193","7201","","","","10.1109/ICCV.2019.00729","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010718","","Lighting;Face;Image resolution;Geometry;Ear;Neck;Feature extraction","","","","","","","","","","IEEE","IEEE Conferences"
"Detecting Photoshopped Faces by Scripting Photoshop","S. Wang; O. Wang; R. Zhang; A. Owens; A. Efros","University of California. Berkeley; Adobe Systems Inc; Adobe; UC Berkeley; UC Berkeley","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","10071","10080","","","","10.1109/ICCV.2019.01017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010719","","Tools;Training;Flickr;Forensics;Task analysis;Image reconstruction;Visualization","","","","","","","","","","IEEE","IEEE Conferences"
"Online Hyper-Parameter Learning for Auto-Augmentation Strategy","C. Lin; M. Guo; C. Li; X. Yuan; W. Wu; J. Yan; D. Lin; W. Ouyang","Sensetime; Sensetime; sensetime; Tsinghua University; SenseTime Group Limited; Sensetime Group Limited; The Chinese University of Hong Kong; The University of Sydney","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6578","6587","","","","10.1109/ICCV.2019.00668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010720","","Training;Optimization;Biological system modeling;Computational modeling;Computer architecture;Probability distribution;Data models","","","","","","","","","","IEEE","IEEE Conferences"
"Generative Adversarial Networks for Extreme Learned Image Compression","E. Agustsson; M. Tschannen; F. Mentzer; R. Timofte; L. Van Gool","ETH Zurich; Google Brain; ETH Zurich; ETH Zurich; ETH Zurich","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","221","231","","","","10.1109/ICCV.2019.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010721","","Image coding;Gallium nitride;Bit rate;Generative adversarial networks;Distortion;Semantics;Training","","","","1","","","","","","IEEE","IEEE Conferences"
"Event-Based Motion Segmentation by Motion Compensation","T. Stoffregen; G. Gallego; T. Drummond; L. Kleeman; D. Scaramuzza","Monash University; University of Zurich and ETH Zurich; Monash University; Monash University; University of Zurich & ETH Zurich. Switzerland","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","7243","7252","","","","10.1109/ICCV.2019.00734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010722","","Cameras;Motion segmentation;Computer vision;Image segmentation;Tracking;Motion compensation;Robot vision systems","","","","","","","","","","IEEE","IEEE Conferences"
"UM-Adapt: Unsupervised Multi-Task Adaptation Using Adversarial Cross-Task Distillation","J. N. Kundu; N. Lakkakula; V. B. Radhakrishnan","Indian Institute of Science; Indian Institute of Science; Indian Institute of Science","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","1436","1445","","","","10.1109/ICCV.2019.00152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010723","","Task analysis;Training;Decoding;Learning systems;Computer vision;Predictive models;Adaptation models","","","","","","","","","","IEEE","IEEE Conferences"
"Re-ID Driven Localization Refinement for Person Search","C. Han; J. Ye; Y. Zhong; X. Tan; C. Zhang; C. Gao; N. Sang","HUST; PKU; Peking University; Shanghai Jiao Tong University; Megvii Inc.; Huazhong University of Science and Technology; School of Automation. Huazhong University of Science and Technology","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","9813","9822","","","","10.1109/ICCV.2019.00991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010724","","Task analysis;Detectors;Transforms;Feature extraction;Reliability;Training;Search problems","","","","","","","","","","IEEE","IEEE Conferences"
"Information Entropy Based Feature Pooling for Convolutional Neural Networks","W. Wan; J. Chen; T. Li; Y. Huang; J. Tian; C. Yu; Y. Xue","Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","3404","3413","","","","10.1109/ICCV.2019.00350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010725","","Entropy;Computer architecture;Semantics;Image segmentation;Task analysis;Feature extraction;Training","","","","","","","","","","IEEE","IEEE Conferences"
"Object-Aware Instance Labeling for Weakly Supervised Object Detection","S. Kosugi; T. Yamasaki; K. Aizawa","The University of Tokyo; The University of Tokyo; The University of Tokyo","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","6063","6071","","","","10.1109/ICCV.2019.00616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010726","","Labeling;Detectors;Proposals;Training;Object detection;Iterative methods;Focusing","","","","","","","","","","IEEE","IEEE Conferences"
"SemanticKITTI: A Dataset for Semantic Scene Understanding of LiDAR Sequences","J. Behley; M. Garbade; A. Milioto; J. Quenzel; S. Behnke; C. Stachniss; J. Gall","University of Bonn; University of Bonn; University of Bonn; University of Bonn; University of Bonn; University of Bonn; University of Bonn","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","9296","9306","","","","10.1109/ICCV.2019.00939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010727","","Three-dimensional displays;Semantics;Benchmark testing;Laser radar;Labeling;Autonomous automobiles;Lasers","","","","1","","","","","","IEEE","IEEE Conferences"
